"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"AA-1394-DFW-FLL2011-12-04","ActualDepartureTime","2011-12-04 09:27 AM","usatoday","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ExpectedArrivalTime","2011-12-04 12:45 PM","usatoday","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ActualArrivalTime","2011-12-04 12:40 PM","usatoday","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ExpectedDepartureTime","2011-12-04 09:10AM CST","flightwise","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ActualDepartureTime","2011-12-04 09:26AM CST","flightwise","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","DepartureGate"," C27 ","flightwise","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ExpectedArrivalTime","2011-12-04 12:30PM EST","flightwise","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ActualArrivalTime","2011-12-04 12:44PM EST","flightwise","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ArrivalGate"," E2 ","flightwise","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ExpectedDepartureTime","2011-12-04 9:10 AM","flightarrival","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ActualDepartureTime","2011-12-04 9:26 AM","flightarrival","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ExpectedArrivalTime","2011-12-04 12:45 PM","flightarrival","2011-12-04"
"AA-1394-DFW-FLL2011-12-04","ActualArrivalTime","2011-12-04 12:46 PM","flightarrival","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","Sun, Dec 4 9:35 PM","ua","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","Sun, Dec 4 9:31 PM","ua","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","A26X","ua","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","Sun, Dec 4 10:57 PM","ua","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","Sun, Dec 4 10:47 PM","ua","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","12","ua","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","12/4/11 9:35 PM (-05:00)","airtravelcenter","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","12/4/11 10:57 PM (-05:00)","airtravelcenter","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","12/4/11 9:35 PM (-05:00)","myrateplan","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","12/4/11 10:57 PM (-05:00)","myrateplan","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","12/4/11 9:35 PM (-05:00)","helloflight","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","12/4/11 10:57 PM (-05:00)","helloflight","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","12/4/11 9:35 PM (-05:00)","flytecomm","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","12/4/11 10:57 PM (-05:00)","flytecomm","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","09:35 PM  Sun 04-Dec-2011","flights","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","09:31 PM  Sun 04-Dec-2011","flights","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","26","flights","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM  Sun 04-Dec-2011","flights","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47 PM  Sun 04-Dec-2011","flights","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","12","flights","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","09:35 PM  Sun 04-Dec-2011","businesstravellogue","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","09:31 PM  Sun 04-Dec-2011","businesstravellogue","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","26","businesstravellogue","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM  Sun 04-Dec-2011","businesstravellogue","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47 PM  Sun 04-Dec-2011","businesstravellogue","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","12","businesstravellogue","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","09:35 PM  Sun 04-Dec-2011","flylouisville","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","09:31 PM  Sun 04-Dec-2011","flylouisville","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","26","flylouisville","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM  Sun 04-Dec-2011","flylouisville","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47 PM  Sun 04-Dec-2011","flylouisville","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","12","flylouisville","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","2011-12-04 9:35 PM","world-flight-tracker","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","2011-12-04 9:31 PM","world-flight-tracker","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","2011-12-04 10:57 PM","world-flight-tracker","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","2011-12-04 10:47 PM","world-flight-tracker","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","9:35 PM, Dec 04","flightview","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","9:47 PM, Dec 04","flightview","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","Main Term - A26X","flightview","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM, Dec 04","flightview","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47 PM, Dec 04","flightview","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","Main Term - 12","flightview","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","9:35 PM, Dec 04","panynj","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","9:47 PM, Dec 04","panynj","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","Main Term - A26X","panynj","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM, Dec 04","panynj","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47 PM, Dec 04","panynj","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","Main Term - 12","panynj","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","9:35 PM, Dec 04","gofox","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","9:47 PM, Dec 04","gofox","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM, Dec 04","gofox","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47 PM, Dec 04","gofox","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","9:35 PM, Dec 04","foxbusiness","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","9:47 PM, Dec 04","foxbusiness","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","Main Term - A26X","foxbusiness","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM, Dec 04","foxbusiness","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47 PM, Dec 04","foxbusiness","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","Main Term - 12","foxbusiness","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","9:35 PM, Dec 04","allegiantair","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","9:47 PM, Dec 04","allegiantair","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","Main Term - A26X","allegiantair","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM, Dec 04","allegiantair","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47 PM, Dec 04","allegiantair","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","Main Term - 12","allegiantair","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","9:35 PM, Dec 04","boston","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","9:47 PM, Dec 04","boston","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57 PM, Dec 04","boston","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:43 PM, Dec 04","boston","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","Dec 04 - 9:35pm","travelocity","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","Dec 04 - Contact Airline","travelocity","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate","Not provided by airline","travelocity","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","Dec 04 - 10:57pm","travelocity","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","Dec 04 - Contact Airline","travelocity","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate","Not provided by airline","travelocity","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","9:35pDec 4","orbitz","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualDepartureTime","9:31pDec 4","orbitz","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","DepartureGate"," -","orbitz","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","10:57pDec 4","orbitz","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ActualArrivalTime","10:47pDec 4","orbitz","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ArrivalGate"," -","orbitz","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","2011-12-04 09:35 PM","weather","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","2011-12-04 10:57 PM","weather","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedDepartureTime","2011-12-04 09:35 PM","usatoday","2011-12-04"
"UA-4444-EWR-YOW2011-12-04","ExpectedArrivalTime","2011-12-04 10:57 PM","usatoday","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","Sun, Dec 4 9:45 AM","ua","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","Sun, Dec 4 9:36 AM","ua","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","DepartureGate","D50","ua","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","Sun, Dec 4 2:49 PM","ua","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","Sun, Dec 4 2:45 PM","ua","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ArrivalGate","C-37","ua","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","12/4/2011 9:52AM PST","flightexplorer","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","12/4/2011 2:29PM CST","flightexplorer","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","12/4/11 9:45 AM (-08:00)","airtravelcenter","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","12/4/11 2:49 PM (-06:00)","airtravelcenter","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","12/4/11 9:45 AM (-08:00)","myrateplan","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","12/4/11 2:49 PM (-06:00)","myrateplan","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","12/4/11 9:45 AM (-08:00)","helloflight","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","12/4/11 2:49 PM (-06:00)","helloflight","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","12/4/11 9:45 AM (-08:00)","flytecomm","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","12/4/11 2:49 PM (-06:00)","flytecomm","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","2011-12-04 09:37 AM","flights","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","DepartureGate","D50","flights","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2011-12-04 02:45 PM","flights","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ArrivalGate","37","flights","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","2011-12-04 09:37 AM","businesstravellogue","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","DepartureGate","D50","businesstravellogue","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2011-12-04 02:45 PM","businesstravellogue","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ArrivalGate","37","businesstravellogue","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","2011-12-04 09:37 AM","flylouisville","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","DepartureGate","D50","flylouisville","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2011-12-04 02:45 PM","flylouisville","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ArrivalGate","37","flylouisville","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","9:53 AMDec 04","flightview","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2:45 PMDec 04","flightview","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","9:53 AMDec 04","panynj","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2:45 PMDec 04","panynj","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","9:53 AMDec 04","gofox","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2:45 PMDec 04","gofox","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","9:53 AMDec 04","foxbusiness","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2:45 PMDec 04","foxbusiness","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","9:53 AMDec 04","allegiantair","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2:45 PMDec 04","allegiantair","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","9:53 AMDec 04","boston","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2:31 PMDec 04","boston","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","Dec 04 - 9:45am","travelocity","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","Dec 04 - Contact Airline","travelocity","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","DepartureGate","Not provided by airline","travelocity","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","Dec 04 - 2:49pm","travelocity","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","Dec 04 - Contact Airline","travelocity","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ArrivalGate","Not provided by airline","travelocity","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","9:45aDec 4","orbitz","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","9:37aDec 4","orbitz","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","DepartureGate"," D50","orbitz","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","2:49pDec 4","orbitz","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2:45pDec 4","orbitz","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ArrivalGate"," 37","orbitz","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","2011-12-04 09:45 AM","weather","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","2011-12-04 02:49 PM","weather","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedDepartureTime","9:45aDec 4","mytripandmore","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualDepartureTime","9:37aDec 4","mytripandmore","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","DepartureGate"," D50","mytripandmore","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ExpectedArrivalTime","2:49pDec 4","mytripandmore","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ActualArrivalTime","2:45pDec 4","mytripandmore","2011-12-04"
"UA-1171-LAS-IAH2011-12-04","ArrivalGate"," 37","mytripandmore","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","Sun, Dec 4 3:35 PM","ua","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","Sun, Dec 4 3:30 PM            On Time","ua","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","DepartureGate","E1","ua","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","Sun, Dec 4 4:49 PM","ua","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","Sun, Dec 4 4:39 PM","ua","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ArrivalGate","E8","ua","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","12/4/2011 3:45PM CST","flightexplorer","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","12/4/2011 4:33PM CST","flightexplorer","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","12/4/11 3:35 PM (-06:00)","airtravelcenter","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","12/4/11 4:49 PM (-06:00)","airtravelcenter","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","12/4/11 3:46 PM (-06:00)","airtravelcenter","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","12/4/11 4:33 PM (-06:00)","airtravelcenter","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","12/4/11 3:35 PM (-06:00)","myrateplan","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","12/4/11 4:49 PM (-06:00)","myrateplan","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","12/4/11 3:46 PM (-06:00)","myrateplan","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","12/4/11 4:33 PM (-06:00)","myrateplan","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","12/4/11 3:35 PM (-06:00)","helloflight","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","12/4/11 4:49 PM (-06:00)","helloflight","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","12/4/11 3:46 PM (-06:00)","helloflight","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","12/4/11 4:33 PM (-06:00)","helloflight","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","12/4/11 3:35 PM (-06:00)","flytecomm","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","12/4/11 4:49 PM (-06:00)","flytecomm","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","12/4/11 3:46 PM (-06:00)","flytecomm","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","12/4/11 4:33 PM (-06:00)","flytecomm","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","2011-12-04 03:35PM CST","flightaware","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","2011-12-04 03:46PM CST","flightaware","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","DepartureGate"," E1 ","flightaware","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","2011-12-04 04:39PM CST","flightaware","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","2011-12-04 04:29PM CST","flightaware","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ArrivalGate"," E8 ","flightaware","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","2011-12-04 03:35PM CST","wunderground","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","2011-12-04 03:46PM CST","wunderground","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","DepartureGate"," E1 ","wunderground","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","2011-12-04 04:39PM CST","wunderground","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","2011-12-04 04:29PM CST","wunderground","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ArrivalGate"," E8 ","wunderground","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","2011-12-04 03:30 PM","flights","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","DepartureGate","1","flights","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","2011-12-04 04:39 PM","flights","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ArrivalGate","E8","flights","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","2011-12-04 03:30 PM","businesstravellogue","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","DepartureGate","1","businesstravellogue","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","2011-12-04 04:39 PM","businesstravellogue","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ArrivalGate","E8","businesstravellogue","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","2011-12-04 03:30 PM","flylouisville","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","DepartureGate","1","flylouisville","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","2011-12-04 04:39 PM","flylouisville","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ArrivalGate","E8","flylouisville","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","2011-12-04 3:35 PM","flightstats","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","2011-12-04 3:30 PM","flightstats","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","2011-12-04 4:49 PM","flightstats","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","2011-12-04 4:39 PM","flightstats","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedDepartureTime","2011-12-04 3:35 PM","quicktrip","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","2011-12-04 3:30 PM","quicktrip","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ExpectedArrivalTime","2011-12-04 4:49 PM","quicktrip","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","2011-12-04 4:39 PM","quicktrip","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","3:46 PMDec 04","flightview","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","4:39 PMDec 04","flightview","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","3:46 PMDec 04","panynj","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","4:39 PMDec 04","panynj","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","3:46 PMDec 04","gofox","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","4:39 PMDec 04","gofox","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","3:46 PMDec 04","foxbusiness","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","4:39 PMDec 04","foxbusiness","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","3:46 PMDec 04","allegiantair","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualArrivalTime","4:39 PMDec 04","allegiantair","2011-12-04"
"UA-1031-IAH-DFW2011-12-04","ActualDepartureTime","3:46 PMDec 04","boston","2011-12-04"
