"ObjectID","PropertyID","PropertyValue"
"AA-4330-CVG-ORD2011-12-14","DepartureGate"," 5"
"AA-4330-CVG-ORD2011-12-14","ActualArrivalTime","December 14, 2011     "
"AA-4330-CVG-ORD2011-12-14","ArrivalGate"," G9    "
"AA-3468-CVG-MIA2011-12-14","ExpectedDepartureTime","December 14, 2011               07:00 AM    "
"AA-3468-CVG-MIA2011-12-14","ActualDepartureTime","December 14, 2011               07:00 AM    "
"AA-3468-CVG-MIA2011-12-14","DepartureGate"," 1"
"AA-3468-CVG-MIA2011-12-14","ExpectedArrivalTime","December 14, 2011               09:55 AM    "
"AA-3468-CVG-MIA2011-12-14","ActualArrivalTime","December 14, 2011               09:21 AM    "
"AA-3468-CVG-MIA2011-12-14","ArrivalGate"," D60L    "
"AA-204-LAX-MCO2011-12-14","ExpectedDepartureTime","December 14, 2011               11:25 PM    "
"AA-204-LAX-MCO2011-12-14","ActualDepartureTime","December 14, 2011     "
"AA-204-LAX-MCO2011-12-14","DepartureGate"," 47B"
"AA-204-LAX-MCO2011-12-14","ExpectedArrivalTime","December 15, 2011               06:55 AM    "
"AA-204-LAX-MCO2011-12-14","ActualArrivalTime","December 15, 2011     "
"AA-204-LAX-MCO2011-12-14","ArrivalGate"," TBA    "
"AA-466-IAH-MIA2011-12-14","ExpectedDepartureTime","December 14, 2011               06:00 AM    "
"AA-466-IAH-MIA2011-12-14","ActualDepartureTime","December 14, 2011               05:57 AM    "
"AA-466-IAH-MIA2011-12-14","DepartureGate"," A27"
"AA-466-IAH-MIA2011-12-14","ExpectedArrivalTime","December 14, 2011               09:20 AM    "
"AA-466-IAH-MIA2011-12-14","ActualArrivalTime","December 14, 2011               09:10 AM    "
"AA-466-IAH-MIA2011-12-14","ArrivalGate"," D36    "
"AA-3-JFK-LAX2011-12-14","ExpectedDepartureTime","December 14, 2011               12:00 PM    "
"AA-3-JFK-LAX2011-12-14","ActualDepartureTime","December 14, 2011               11:58 AM    "
"AA-3-JFK-LAX2011-12-14","DepartureGate"," 36"
"AA-3-JFK-LAX2011-12-14","ExpectedArrivalTime","December 14, 2011               03:15 PM    "
"AA-3-JFK-LAX2011-12-14","ActualArrivalTime","December 14, 2011               03:16 PM    "
"AA-3-JFK-LAX2011-12-14","ArrivalGate"," 47B    "
"AA-1007-MIA-PHX2011-12-14","ExpectedDepartureTime","December 14, 2011               04:55 PM    "
"AA-1007-MIA-PHX2011-12-14","ActualDepartureTime","December 14, 2011               06:19 PM    "
"AA-1007-MIA-PHX2011-12-14","DepartureGate"," D30"
"AA-1007-MIA-PHX2011-12-14","ExpectedArrivalTime","December 14, 2011               08:05 PM    "
"AA-1007-MIA-PHX2011-12-14","ActualArrivalTime","December 14, 2011     "
"AA-1007-MIA-PHX2011-12-14","ArrivalGate"," 6    "
"AA-271-MIA-LAX2011-12-14","ExpectedDepartureTime","December 14, 2011               11:35 AM    "
"AA-271-MIA-LAX2011-12-14","ActualDepartureTime","December 14, 2011               11:37 AM    "
"AA-271-MIA-LAX2011-12-14","DepartureGate"," D11"
"AA-271-MIA-LAX2011-12-14","ExpectedArrivalTime","December 14, 2011               02:25 PM    "
"AA-271-MIA-LAX2011-12-14","ActualArrivalTime","December 14, 2011               02:22 PM    "
"AA-271-MIA-LAX2011-12-14","ArrivalGate"," 46B    "
"AA-643-MIA-ORD2011-12-14","ExpectedDepartureTime","December 14, 2011               07:10 AM    "
"AA-643-MIA-ORD2011-12-14","ActualDepartureTime","December 14, 2011               07:19 AM    "
"AA-643-MIA-ORD2011-12-14","DepartureGate"," D22"
"AA-643-MIA-ORD2011-12-14","ExpectedArrivalTime","December 14, 2011               09:35 AM    "
"AA-643-MIA-ORD2011-12-14","ActualArrivalTime","December 14, 2011               10:00 AM    "
"AA-643-MIA-ORD2011-12-14","ArrivalGate"," H15    "
"AA-4198-ORD-CLE2011-12-14","ExpectedDepartureTime","December 14, 2011               10:40 AM    "
"AA-4198-ORD-CLE2011-12-14","ActualDepartureTime","December 14, 2011               11:52 AM    "
"AA-4198-ORD-CLE2011-12-14","DepartureGate"," G2A"
"AA-4198-ORD-CLE2011-12-14","ExpectedArrivalTime","December 14, 2011               12:55 PM    "
"AA-4198-ORD-CLE2011-12-14","ActualArrivalTime","December 14, 2011               02:04 PM    "
"AA-4198-ORD-CLE2011-12-14","ArrivalGate"," A3    "
"AA-400-DFW-JFK2011-12-14","ExpectedDepartureTime","December 14, 2011               10:40 AM    "
"AA-400-DFW-JFK2011-12-14","ActualDepartureTime","December 14, 2011               10:42 AM    "
"AA-400-DFW-JFK2011-12-14","DepartureGate"," D21"
"AA-400-DFW-JFK2011-12-14","ExpectedArrivalTime","December 14, 2011               02:59 PM    "
"AA-400-DFW-JFK2011-12-14","ActualArrivalTime","December 14, 2011               02:49 PM    "
"AA-400-DFW-JFK2011-12-14","ArrivalGate"," 39    "
"AA-1886-BOS-MIA2011-12-14","ExpectedDepartureTime","December 14, 2011               10:45 AM    "
"AA-1886-BOS-MIA2011-12-14","ActualDepartureTime","December 14, 2011               10:49 AM    "
"AA-1886-BOS-MIA2011-12-14","DepartureGate"," B31"
"AA-1886-BOS-MIA2011-12-14","ExpectedArrivalTime","December 14, 2011               02:20 PM    "
"AA-1886-BOS-MIA2011-12-14","ActualArrivalTime","December 14, 2011               02:00 PM    "
"AA-1886-BOS-MIA2011-12-14","ArrivalGate"," D16    "
"AA-1917-JFK-MCO2011-12-14","ExpectedDepartureTime","December 14, 2011               02:55 PM    "
"AA-1917-JFK-MCO2011-12-14","ActualDepartureTime","December 14, 2011               03:02 PM    "
"AA-1917-JFK-MCO2011-12-14","DepartureGate"," 3"
"AA-1917-JFK-MCO2011-12-14","ExpectedArrivalTime","December 14, 2011               05:55 PM    "
"AA-1917-JFK-MCO2011-12-14","ActualArrivalTime","December 14, 2011               05:37 PM    "
"AA-1917-JFK-MCO2011-12-14","ArrivalGate"," 16    "
"AA-3809-PHX-LAX2011-12-14","ExpectedDepartureTime","December 14, 2011               06:00 AM    "
"AA-3809-PHX-LAX2011-12-14","ActualDepartureTime","December 14, 2011               05:58 AM    "
"AA-3809-PHX-LAX2011-12-14","DepartureGate"," 2"
"AA-3809-PHX-LAX2011-12-14","ExpectedArrivalTime","December 14, 2011               06:40 AM    "
"AA-3809-PHX-LAX2011-12-14","ActualArrivalTime","December 14, 2011               06:18 AM    "
"AA-3809-PHX-LAX2011-12-14","ArrivalGate"," 44F    "
"AA-2957-DFW-CVG2011-12-14","ExpectedDepartureTime","December 14, 2011               07:55 AM    "
"AA-2957-DFW-CVG2011-12-14","ActualDepartureTime","December 14, 2011               07:53 AM    "
"AA-2957-DFW-CVG2011-12-14","DepartureGate"," B23"
"AA-2957-DFW-CVG2011-12-14","ExpectedArrivalTime","December 14, 2011               11:05 AM    "
"AA-2957-DFW-CVG2011-12-14","ActualArrivalTime","December 14, 2011               10:57 AM    "
"AA-2957-DFW-CVG2011-12-14","ArrivalGate"," 3    "
"UA-1500-IAH-GUA2011-12-14","ExpectedDepartureTime","Wed, Dec 14 8:55 AM"
"UA-1500-IAH-GUA2011-12-14","ActualDepartureTime","Wed, Dec 14 9:14 AM            Delayed"
"UA-1500-IAH-GUA2011-12-14","DepartureGate","E23"
"UA-1500-IAH-GUA2011-12-14","ExpectedArrivalTime","Wed, Dec 14 11:45 AM"
"UA-1500-IAH-GUA2011-12-14","ActualArrivalTime","Wed, Dec 14 12:04 PM"
"UA-3515-IAD-MSP2011-12-14","ExpectedDepartureTime","Wed, Dec 14 8:22 AM"
"UA-3515-IAD-MSP2011-12-14","ActualDepartureTime","Wed, Dec 14 8:17 AM"
"UA-3515-IAD-MSP2011-12-14","DepartureGate","D20"
"UA-3515-IAD-MSP2011-12-14","ExpectedArrivalTime","Wed, Dec 14 10:13 AM"
"UA-3515-IAD-MSP2011-12-14","ActualArrivalTime","Wed, Dec 14 10:15 AM"
"UA-3515-IAD-MSP2011-12-14","ArrivalGate","E8"
"UA-664-ORD-PHL2011-12-14","ExpectedDepartureTime","Wed, Dec 14 1:33 PM"
"UA-664-ORD-PHL2011-12-14","ActualDepartureTime","Wed, Dec 14 1:27 PM"
"UA-664-ORD-PHL2011-12-14","DepartureGate","B9"
"UA-664-ORD-PHL2011-12-14","ExpectedArrivalTime","Wed, Dec 14 4:31 PM"
"UA-664-ORD-PHL2011-12-14","ActualArrivalTime","Wed, Dec 14 4:15 PM"
"UA-664-ORD-PHL2011-12-14","ArrivalGate","D11"
"UA-414-LAX-SFO2011-12-14","ExpectedDepartureTime","Wed, Dec 14 6:00 AM"
