"ObjectID","PropertyID","PropertyValue"
"memphisfrijan2909","Pressure","30.30"
"memphisfrijan2909","Visibility","10"
"losangelesfrijan2909","Temperature","57"
"losangelesfrijan2909","RealFeel","59"
"losangelesfrijan2909","Humidity","71"
"losangelesfrijan2909","Pressure","30.05"
"losangelesfrijan2909","Visibility","10"
"elpasofrijan2909","Temperature","30"
"elpasofrijan2909","RealFeel","18"
"elpasofrijan2909","Humidity","92"
"elpasofrijan2909","Pressure","30.10"
"elpasofrijan2909","Visibility","4"
"newyorkfrijan2909","Temperature","18"
"newyorkfrijan2909","RealFeel","1"
"newyorkfrijan2909","Humidity","43"
"newyorkfrijan2909","Pressure","30.19"
"newyorkfrijan2909","Visibility","10"
"baltimorefrijan2909","Temperature","20"
"baltimorefrijan2909","RealFeel","8"
"baltimorefrijan2909","Humidity","41"
"baltimorefrijan2909","Pressure","30.35"
"baltimorefrijan2909","Visibility","10"
"lasvegasfrijan2909","Temperature","46"
"lasvegasfrijan2909","RealFeel","41"
"lasvegasfrijan2909","Humidity","62"
"lasvegasfrijan2909","Pressure","30.06"
"lasvegasfrijan2909","Visibility","10"
"washingtonfrijan2909","Temperature","22"
"washingtonfrijan2909","RealFeel","3"
"washingtonfrijan2909","Humidity","45"
"washingtonfrijan2909","Pressure","30.36"
"washingtonfrijan2909","Visibility","10"
"austinfrijan2909","Temperature","55"
"austinfrijan2909","RealFeel","47"
"austinfrijan2909","Humidity","93"
"austinfrijan2909","Pressure","29.88"
"austinfrijan2909","Visibility","8"
"sanfranciscofrijan2909","Temperature","49"
"sanfranciscofrijan2909","RealFeel","52"
"sanfranciscofrijan2909","Humidity","92"
"sanfranciscofrijan2909","Pressure","30.04"
"sanfranciscofrijan2909","Visibility","7"
"oklahomacityfrijan2909","Temperature","28"
"oklahomacityfrijan2909","RealFeel","11"
"oklahomacityfrijan2909","Humidity","84"
"oklahomacityfrijan2909","Pressure","30.17"
"oklahomacityfrijan2909","Visibility","7"
"nashvillefrijan2909","Temperature","29"
"nashvillefrijan2909","RealFeel","18"
"nashvillefrijan2909","Humidity","56"
"nashvillefrijan2909","Pressure","30.38"
"nashvillefrijan2909","Visibility","10"
"fortworthfrijan2909","Temperature","43"
"fortworthfrijan2909","RealFeel","33"
"fortworthfrijan2909","Humidity","87"
"fortworthfrijan2909","Pressure","30.01"
"fortworthfrijan2909","Visibility","7"
"phoenixfrijan2909","Temperature","53"
"phoenixfrijan2909","RealFeel","49"
"phoenixfrijan2909","Humidity","82"
"phoenixfrijan2909","Pressure","30.01"
"phoenixfrijan2909","Visibility","10"
"portlandfrijan2909","Temperature","47"
"portlandfrijan2909","RealFeel","41"
"portlandfrijan2909","Humidity","65"
"portlandfrijan2909","Pressure","29.99"
"portlandfrijan2909","Visibility","10"
"chicagofrijan2909","Temperature","6"
"chicagofrijan2909","RealFeel","0"
"chicagofrijan2909","Humidity","54"
"chicagofrijan2909","Pressure","30.56"
"chicagofrijan2909","Visibility","10"
"sanantoniofrijan2909","Temperature","56"
"sanantoniofrijan2909","RealFeel","47"
"sanantoniofrijan2909","Humidity","89"
"sanantoniofrijan2909","Pressure","29.86"
"sanantoniofrijan2909","Visibility","5"
"indianapolisfrijan2909","Temperature","10"
"indianapolisfrijan2909","RealFeel","10"
"indianapolisfrijan2909","Humidity","66"
"indianapolisfrijan2909","Pressure","30.51"
"indianapolisfrijan2909","Visibility","10"
"bostonfrijan2909","Temperature","16"
"bostonfrijan2909","RealFeel","-11"
"bostonfrijan2909","Humidity","37"
"bostonfrijan2909","Pressure","29.96"
"bostonfrijan2909","Visibility","10"
"jacksonvillefrijan2909","Temperature","37"
"jacksonvillefrijan2909","RealFeel","41"
"jacksonvillefrijan2909","Humidity","100"
"jacksonvillefrijan2909","Pressure","30.18"
"jacksonvillefrijan2909","Visibility","8"
"columbusfrijan2909","Temperature","11"
"columbusfrijan2909","RealFeel","3"
"columbusfrijan2909","Humidity","64"
"columbusfrijan2909","Pressure","30.48"
"columbusfrijan2909","Visibility","10"
"dallasfrijan2909","Temperature","43"
"dallasfrijan2909","RealFeel","34"
"dallasfrijan2909","Humidity","93"
"dallasfrijan2909","Pressure","30.00"
"dallasfrijan2909","Visibility","6"
"houstonfrijan2909","Temperature","62"
"houstonfrijan2909","RealFeel","53"
"houstonfrijan2909","Humidity","96"
"houstonfrijan2909","Pressure","29.84"
"houstonfrijan2909","Visibility","5"
"seattlefrijan2909","Temperature","48"
"seattlefrijan2909","RealFeel","42"
"seattlefrijan2909","Humidity","51"
"seattlefrijan2909","Pressure","30.02"
"seattlefrijan2909","Visibility","10"
"milwaukeefrijan2909","Temperature","4"
"milwaukeefrijan2909","RealFeel","-5"
"milwaukeefrijan2909","Humidity","52"
"milwaukeefrijan2909","Pressure","30.57"
"milwaukeefrijan2909","Visibility","10"
"detroitfrijan2909","Temperature","7"
"detroitfrijan2909","RealFeel","-4"
"detroitfrijan2909","Humidity","69"
"detroitfrijan2909","Pressure","30.50"
"detroitfrijan2909","Visibility","10"
"philadelphiafrijan2909","Temperature","19"
"philadelphiafrijan2909","RealFeel","-2"
"philadelphiafrijan2909","Humidity","34"
"philadelphiafrijan2909","Pressure","30.31"
"philadelphiafrijan2909","Visibility","10"
"sanjosefrijan2912","Temperature","46"
"sanjosefrijan2912","RealFeel","49"
"sanjosefrijan2912","Humidity","92"
"sanjosefrijan2912","Pressure","30.03"
"sanjosefrijan2912","Visibility","7"
"charlottefrijan2912","Temperature","41"
"charlottefrijan2912","RealFeel","35"
"charlottefrijan2912","Humidity","42"
"charlottefrijan2912","Pressure","30.20"
"charlottefrijan2912","Visibility","10"
"sandiegofrijan2912","Temperature","54"
"sandiegofrijan2912","RealFeel","56"
"sandiegofrijan2912","Humidity","82"
"sandiegofrijan2912","Pressure","30.06"
"sandiegofrijan2912","Visibility","6"
"denverfrijan2912","Temperature","27"
"denverfrijan2912","RealFeel","29"
"denverfrijan2912","Humidity","86"
"denverfrijan2912","Pressure","30.15"
"denverfrijan2912","Visibility","2"
"memphisfrijan2912","Temperature","32"
"memphisfrijan2912","RealFeel","16"
"memphisfrijan2912","Humidity","63"
"memphisfrijan2912","Pressure","30.24"
"memphisfrijan2912","Visibility","10"
"losangelesfrijan2912","Temperature","54"
"losangelesfrijan2912","RealFeel","56"
"losangelesfrijan2912","Humidity","71"
"losangelesfrijan2912","Pressure","30.04"
"losangelesfrijan2912","Visibility","10"
"elpasofrijan2912","Temperature","30"
"elpasofrijan2912","RealFeel","15"
"elpasofrijan2912","Humidity","80"
"elpasofrijan2912","Pressure","30.11"
"elpasofrijan2912","Visibility","6"
"newyorkfrijan2912","Temperature","17"
"newyorkfrijan2912","RealFeel","8"
"newyorkfrijan2912","Humidity","42"
"newyorkfrijan2912","Pressure","30.25"
"newyorkfrijan2912","Visibility","10"
"baltimorefrijan2912","Temperature","19"
"baltimorefrijan2912","RealFeel","14"
"baltimorefrijan2912","Humidity","43"
"baltimorefrijan2912","Pressure","30.37"
"baltimorefrijan2912","Visibility","10"
"lasvegasfrijan2912","Temperature","45"
"lasvegasfrijan2912","RealFeel","45"
"lasvegasfrijan2912","Humidity","62"
"lasvegasfrijan2912","Pressure","30.06"
"lasvegasfrijan2912","Visibility","10"
"washingtonfrijan2912","Temperature","21"
"washingtonfrijan2912","RealFeel","5"
"washingtonfrijan2912","Humidity","41"
"washingtonfrijan2912","Pressure","30.39"
"washingtonfrijan2912","Visibility","10"
"austinfrijan2912","Temperature","49"
"austinfrijan2912","RealFeel","40"
"austinfrijan2912","Humidity","89"
"austinfrijan2912","Pressure","29.94"
"austinfrijan2912","Visibility","10"
"sanfranciscofrijan2912","Temperature","46"
"sanfranciscofrijan2912","RealFeel","46"
"sanfranciscofrijan2912","Humidity","95"
"sanfranciscofrijan2912","Pressure","30.04"
"sanfranciscofrijan2912","Visibility","6"
"oklahomacityfrijan2912","Temperature","26"
"oklahomacityfrijan2912","RealFeel","14"
"oklahomacityfrijan2912","Humidity","84"
"oklahomacityfrijan2912","Pressure","30.15"
"oklahomacityfrijan2912","Visibility","3"
"nashvillefrijan2912","Temperature","28"
"nashvillefrijan2912","RealFeel","20"
"nashvillefrijan2912","Humidity","58"
"nashvillefrijan2912","Pressure","30.35"
"nashvillefrijan2912","Visibility","10"
"fortworthfrijan2912","Temperature","39"
"fortworthfrijan2912","RealFeel","24"
"fortworthfrijan2912","Humidity","92"
"fortworthfrijan2912","Pressure","29.99"
"fortworthfrijan2912","Visibility","10"
"phoenixfrijan2912","Temperature","53"
"phoenixfrijan2912","RealFeel","50"
"phoenixfrijan2912","Humidity","82"
"phoenixfrijan2912","Pressure","30.02"
"phoenixfrijan2912","Visibility","10"
"portlandfrijan2912","Temperature","47"
"portlandfrijan2912","RealFeel","44"
"portlandfrijan2912","Humidity","65"
"portlandfrijan2912","Pressure","29.95"
"portlandfrijan2912","Visibility","10"
"chicagofrijan2912","Temperature","5"
"chicagofrijan2912","RealFeel","-4"
"chicagofrijan2912","Humidity","57"
"chicagofrijan2912","Pressure","30.54"
"chicagofrijan2912","Visibility","10"
"sanantoniofrijan2912","Temperature","49"
"sanantoniofrijan2912","RealFeel","40"
"sanantoniofrijan2912","Humidity","89"
"sanantoniofrijan2912","Pressure","29.87"
"sanantoniofrijan2912","Visibility","8"
"indianapolisfrijan2912","Temperature","11"
"indianapolisfrijan2912","RealFeel","9"
"indianapolisfrijan2912","Humidity","70"
"indianapolisfrijan2912","Pressure","30.48"
"indianapolisfrijan2912","Visibility","10"
"bostonfrijan2912","Temperature","14"
"bostonfrijan2912","RealFeel","-14"
"bostonfrijan2912","Humidity","40"
"bostonfrijan2912","Pressure","29.97"
"bostonfrijan2912","Visibility","10"
"jacksonvillefrijan2912","Temperature","39"
"jacksonvillefrijan2912","RealFeel","43"
"jacksonvillefrijan2912","Humidity","100"
"jacksonvillefrijan2912","Pressure","30.17"
"jacksonvillefrijan2912","Visibility","7"
"columbusfrijan2912","Temperature","10"
"columbusfrijan2912","RealFeel","5"
"columbusfrijan2912","Humidity","61"
"columbusfrijan2912","Pressure","30.49"
"columbusfrijan2912","Visibility","10"
"dallasfrijan2912","Temperature","41"
"dallasfrijan2912","RealFeel","36"
"dallasfrijan2912","Humidity","93"
"dallasfrijan2912","Pressure","30.01"
"dallasfrijan2912","Visibility","10"
"houstonfrijan2912","Temperature","66"
"houstonfrijan2912","RealFeel","63"
"houstonfrijan2912","Humidity","93"
"houstonfrijan2912","Pressure","29.80"
"houstonfrijan2912","Visibility","7"
"seattlefrijan2912","Temperature","50"
"seattlefrijan2912","RealFeel","46"
"seattlefrijan2912","Humidity","46"
"seattlefrijan2912","Pressure","29.98"
"seattlefrijan2912","Visibility","10"
"milwaukeefrijan2912","Temperature","4"
"milwaukeefrijan2912","RealFeel","-7"
"milwaukeefrijan2912","Humidity","54"
"milwaukeefrijan2912","Pressure","30.55"
"milwaukeefrijan2912","Visibility","10"
"detroitfrijan2912","Temperature","7"
"detroitfrijan2912","RealFeel","-1"
"detroitfrijan2912","Humidity","69"
"detroitfrijan2912","Pressure","30.49"
"detroitfrijan2912","Visibility","10"
"philadelphiafrijan2912","Temperature","18"
"philadelphiafrijan2912","RealFeel","0"
"philadelphiafrijan2912","Humidity","39"
"philadelphiafrijan2912","Pressure","30.33"
"philadelphiafrijan2912","Visibility","10"
"charlottefrijan2912","Temperature","40"
"charlottefrijan2912","RealFeel","34"
"charlottefrijan2912","Humidity","41"
"charlottefrijan2912","Pressure","30.21"
"charlottefrijan2912","Visibility","10"
"sandiegofrijan2912","Temperature","54"
"sandiegofrijan2912","RealFeel","56"
"sandiegofrijan2912","Humidity","77"
"sandiegofrijan2912","Pressure","30.05"
"sandiegofrijan2912","Visibility","8"
"denverfrijan2912","Temperature","25"
"denverfrijan2912","RealFeel","29"
"denverfrijan2912","Humidity","86"
"denverfrijan2912","Pressure","30.14"
"denverfrijan2912","Visibility","2"
"memphisfrijan2912","Temperature","32"
"memphisfrijan2912","RealFeel","16"
"memphisfrijan2912","Humidity","63"
"memphisfrijan2912","Pressure","30.21"
"memphisfrijan2912","Visibility","10"
"losangelesfrijan2912","Temperature","52"
"losangelesfrijan2912","RealFeel","55"
"losangelesfrijan2912","Humidity","76"
"losangelesfrijan2912","Pressure","30.04"
"losangelesfrijan2912","Visibility","10"
"elpasofrijan2912","Temperature","30"
"elpasofrijan2912","RealFeel","20"
"elpasofrijan2912","Humidity","85"
"elpasofrijan2912","Pressure","30.11"
"elpasofrijan2912","Visibility","7"
"newyorkfrijan2912","Temperature","17"
"newyorkfrijan2912","RealFeel","4"
"newyorkfrijan2912","Humidity","45"
"newyorkfrijan2912","Pressure","30.25"
"newyorkfrijan2912","Visibility","10"
"baltimorefrijan2912","Temperature","18"
"baltimorefrijan2912","RealFeel","9"
"baltimorefrijan2912","Humidity","45"
"baltimorefrijan2912","Pressure","30.38"
"baltimorefrijan2912","Visibility","10"
"lasvegasfrijan2912","Temperature","42"
"lasvegasfrijan2912","RealFeel","46"
"lasvegasfrijan2912","Humidity","70"
"lasvegasfrijan2912","Pressure","30.06"
"lasvegasfrijan2912","Visibility","10"
"washingtonfrijan2912","Temperature","20"
"washingtonfrijan2912","RealFeel","4"
"washingtonfrijan2912","Humidity","41"
"washingtonfrijan2912","Pressure","30.40"
"washingtonfrijan2912","Visibility","10"
"austinfrijan2912","Temperature","45"
"austinfrijan2912","RealFeel","28"
"austinfrijan2912","Humidity","93"
"austinfrijan2912","Pressure","29.94"
"austinfrijan2912","Visibility","4"
"sanfranciscofrijan2912","Temperature","49"
"sanfranciscofrijan2912","RealFeel","52"
"sanfranciscofrijan2912","Humidity","89"
"sanfranciscofrijan2912","Pressure","30.04"
"sanfranciscofrijan2912","Visibility","7"
"oklahomacityfrijan2912","Temperature","25"
"oklahomacityfrijan2912","RealFeel","8"
"oklahomacityfrijan2912","Humidity","88"
"oklahomacityfrijan2912","Pressure","30.15"
"oklahomacityfrijan2912","Visibility","4"
"nashvillefrijan2912","Temperature","28"
"nashvillefrijan2912","RealFeel","16"
"nashvillefrijan2912","Humidity","58"
"nashvillefrijan2912","Pressure","30.35"
"nashvillefrijan2912","Visibility","10"
"fortworthfrijan2912","Temperature","38"
"fortworthfrijan2912","RealFeel","24"
"fortworthfrijan2912","Humidity","89"
"fortworthfrijan2912","Pressure","30.02"
"fortworthfrijan2912","Visibility","8"
"phoenixfrijan2912","Temperature","53"
"phoenixfrijan2912","RealFeel","52"
"phoenixfrijan2912","Humidity","82"
"phoenixfrijan2912","Pressure","30.01"
"phoenixfrijan2912","Visibility","10"
"portlandfrijan2912","Temperature","49"
"portlandfrijan2912","RealFeel","42"
"portlandfrijan2912","Humidity","58"
"portlandfrijan2912","Pressure","29.96"
"portlandfrijan2912","Visibility","10"
"chicagofrijan2912","Temperature","5"
"chicagofrijan2912","RealFeel","3"
"chicagofrijan2912","Humidity","57"
"chicagofrijan2912","Pressure","30.55"
"chicagofrijan2912","Visibility","10"
"sanantoniofrijan2912","Temperature","46"
"sanantoniofrijan2912","RealFeel","31"
"sanantoniofrijan2912","Humidity","88"
"sanantoniofrijan2912","Pressure","29.90"
"sanantoniofrijan2912","Visibility","5"
"indianapolisfrijan2912","Temperature","12"
"indianapolisfrijan2912","RealFeel","7"
"indianapolisfrijan2912","Humidity","67"
"indianapolisfrijan2912","Pressure","30.49"
"indianapolisfrijan2912","Visibility","10"
"bostonfrijan2912","Temperature","14"
"bostonfrijan2912","RealFeel","-11"
"bostonfrijan2912","Humidity","40"
"bostonfrijan2912","Pressure","29.99"
"bostonfrijan2912","Visibility","10"
"jacksonvillefrijan2912","Temperature","41"
"jacksonvillefrijan2912","RealFeel","45"
"jacksonvillefrijan2912","Humidity","100"
"jacksonvillefrijan2912","Pressure","30.17"
"jacksonvillefrijan2912","Visibility","8"
"columbusfrijan2912","Temperature","10"
"columbusfrijan2912","RealFeel","5"
"columbusfrijan2912","Humidity","61"
"columbusfrijan2912","Pressure","30.49"
"columbusfrijan2912","Visibility","10"
"dallasfrijan2912","Temperature","41"
"dallasfrijan2912","RealFeel","31"
"dallasfrijan2912","Humidity","88"
"dallasfrijan2912","Pressure","29.99"
"dallasfrijan2912","Visibility","10"
"houstonfrijan2912","Temperature","66"
"houstonfrijan2912","RealFeel","66"
"houstonfrijan2912","Humidity","100"
"houstonfrijan2912","Pressure","29.78"
"houstonfrijan2912","Visibility","1"
"seattlefrijan2912","Temperature","49"
"seattlefrijan2912","RealFeel","43"
"seattlefrijan2912","Humidity","47"
"seattlefrijan2912","Pressure","29.97"
"seattlefrijan2912","Visibility","10"
"milwaukeefrijan2912","Temperature","3"
"milwaukeefrijan2912","RealFeel","-6"
"milwaukeefrijan2912","Humidity","57"
"milwaukeefrijan2912","Pressure","30.56"
"milwaukeefrijan2912","Visibility","10"
"detroitfrijan2912","Temperature","7"
"detroitfrijan2912","RealFeel","1"
"detroitfrijan2912","Humidity","69"
"detroitfrijan2912","Pressure","30.50"
"detroitfrijan2912","Visibility","10"
"philadelphiafrijan2912","Temperature","18"
"philadelphiafrijan2912","RealFeel","1"
"philadelphiafrijan2912","Humidity","39"
"philadelphiafrijan2912","Pressure","30.34"
"philadelphiafrijan2912","Visibility","10"
"sanjosefrijan2913","Temperature","46"
"sanjosefrijan2913","RealFeel","49"
"sanjosefrijan2913","Humidity","88"
"sanjosefrijan2913","Pressure","30.02"
"sanjosefrijan2913","Visibility","9"
"charlottefrijan2913","Temperature","38"
"charlottefrijan2913","RealFeel","33"
"charlottefrijan2913","Humidity","40"
"charlottefrijan2913","Pressure","30.24"
"charlottefrijan2913","Visibility","10"
"sandiegofrijan2913","Temperature","53"
"sandiegofrijan2913","RealFeel","56"
"sandiegofrijan2913","Humidity","76"
"sandiegofrijan2913","Pressure","30.04"
"sandiegofrijan2913","Visibility","9"
"denverfrijan2913","Temperature","23"
"denverfrijan2913","RealFeel","27"
"denverfrijan2913","Humidity","87"
"denverfrijan2913","Pressure","30.14"
"denverfrijan2913","Visibility","2"
"memphisfrijan2913","Temperature","32"
"memphisfrijan2913","RealFeel","20"
"memphisfrijan2913","Humidity","63"
"memphisfrijan2913","Pressure","30.24"
"memphisfrijan2913","Visibility","10"
"losangelesfrijan2913","Temperature","52"
"losangelesfrijan2913","RealFeel","55"
"losangelesfrijan2913","Humidity","71"
"losangelesfrijan2913","Pressure","30.04"
"losangelesfrijan2913","Visibility","10"
"elpasofrijan2913","Temperature","30"
"elpasofrijan2913","RealFeel","21"
"elpasofrijan2913","Humidity","85"
"elpasofrijan2913","Pressure","30.12"
"elpasofrijan2913","Visibility","10"
"newyorkfrijan2913","Temperature","16"
"newyorkfrijan2913","RealFeel","-4"
"newyorkfrijan2913","Humidity","44"
"newyorkfrijan2913","Pressure","30.25"
"newyorkfrijan2913","Visibility","10"
"baltimorefrijan2913","Temperature","18"
"baltimorefrijan2913","RealFeel","7"
"baltimorefrijan2913","Humidity","47"
"baltimorefrijan2913","Pressure","30.40"
"baltimorefrijan2913","Visibility","10"
"lasvegasfrijan2913","Temperature","42"
"lasvegasfrijan2913","RealFeel","42"
"lasvegasfrijan2913","Humidity","70"
"lasvegasfrijan2913","Pressure","30.06"
"lasvegasfrijan2913","Visibility","10"
"washingtonfrijan2913","Temperature","20"
"washingtonfrijan2913","RealFeel","1"
"washingtonfrijan2913","Humidity","41"
"washingtonfrijan2913","Pressure","30.43"
"washingtonfrijan2913","Visibility","10"
"austinfrijan2913","Temperature","44"
"austinfrijan2913","RealFeel","29"
"austinfrijan2913","Humidity","95"
"austinfrijan2913","Pressure","29.96"
"austinfrijan2913","Visibility","8"
"sanfranciscofrijan2913","Temperature","48"
"sanfranciscofrijan2913","RealFeel","51"
"sanfranciscofrijan2913","Humidity","92"
"sanfranciscofrijan2913","Pressure","30.03"
"sanfranciscofrijan2913","Visibility","7"
"oklahomacityfrijan2913","Temperature","25"
"oklahomacityfrijan2913","RealFeel","13"
"oklahomacityfrijan2913","Humidity","84"
"oklahomacityfrijan2913","Pressure","30.14"
"oklahomacityfrijan2913","Visibility","5"
"nashvillefrijan2913","Temperature","28"
"nashvillefrijan2913","RealFeel","17"
"nashvillefrijan2913","Humidity","58"
"nashvillefrijan2913","Pressure","30.32"
"nashvillefrijan2913","Visibility","10"
"fortworthfrijan2913","Temperature","37"
"fortworthfrijan2913","RealFeel","21"
"fortworthfrijan2913","Humidity","88"
"fortworthfrijan2913","Pressure","30.01"
"fortworthfrijan2913","Visibility","10"
"phoenixfrijan2913","Temperature","53"
"phoenixfrijan2913","RealFeel","49"
"phoenixfrijan2913","Humidity","82"
"phoenixfrijan2913","Pressure","30.01"
"phoenixfrijan2913","Visibility","10"
"portlandfrijan2913","Temperature","48"
