"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"austinfrijan2908","Humidity","88","weatherbug","fri jan 29 08:48:09 2010"
"sanfranciscofrijan2908","Temperature","49.4","weatherbug","fri jan 29 08:48:11 2010"
"sanfranciscofrijan2908","Humidity","N/A","weatherbug","fri jan 29 08:48:11 2010"
"oklahomacityfrijan2908","Temperature","26.6","weatherbug","fri jan 29 08:48:13 2010"
"oklahomacityfrijan2908","Humidity","93","weatherbug","fri jan 29 08:48:13 2010"
"nashvillefrijan2908","Temperature","29.6","weatherbug","fri jan 29 08:48:16 2010"
"nashvillefrijan2908","Humidity","60","weatherbug","fri jan 29 08:48:16 2010"
"fortworthfrijan2908","Temperature","43.1","weatherbug","fri jan 29 08:48:18 2010"
"fortworthfrijan2908","Humidity","100","weatherbug","fri jan 29 08:48:18 2010"
"phoenixfrijan2908","Temperature","53.3","weatherbug","fri jan 29 08:48:20 2010"
"phoenixfrijan2908","Humidity","76","weatherbug","fri jan 29 08:48:20 2010"
"portlandfrijan2908","Temperature","46.7","weatherbug","fri jan 29 08:48:22 2010"
"portlandfrijan2908","Humidity","65","weatherbug","fri jan 29 08:48:22 2010"
"chicagofrijan2908","Temperature","6.4","weatherbug","fri jan 29 08:48:25 2010"
"chicagofrijan2908","Humidity","53","weatherbug","fri jan 29 08:48:25 2010"
"sanantoniofrijan2908","Temperature","51.6","weatherbug","fri jan 29 08:48:27 2010"
"sanantoniofrijan2908","Humidity","100","weatherbug","fri jan 29 08:48:27 2010"
"indianapolisfrijan2908","Temperature","11.7","weatherbug","fri jan 29 08:48:29 2010"
"indianapolisfrijan2908","Humidity","78","weatherbug","fri jan 29 08:48:29 2010"
"bostonfrijan2908","Temperature","13.1","weatherbug","fri jan 29 08:48:31 2010"
"bostonfrijan2908","Humidity","34","weatherbug","fri jan 29 08:48:31 2010"
"jacksonvillefrijan2908","Temperature","48.9","weatherbug","fri jan 29 08:48:34 2010"
"jacksonvillefrijan2908","Humidity","76","weatherbug","fri jan 29 08:48:34 2010"
"columbusfrijan2908","Temperature","9.4","weatherbug","fri jan 29 08:48:36 2010"
"columbusfrijan2908","Humidity","N/A","weatherbug","fri jan 29 08:48:36 2010"
"dallasfrijan2908","Temperature","43.5","weatherbug","fri jan 29 08:48:38 2010"
"dallasfrijan2908","Humidity","98","weatherbug","fri jan 29 08:48:38 2010"
"houstonfrijan2908","Temperature","60.8","weatherbug","fri jan 29 08:48:40 2010"
"houstonfrijan2908","Humidity","98","weatherbug","fri jan 29 08:48:40 2010"
"seattlefrijan2908","Temperature","47.3","weatherbug","fri jan 29 08:48:42 2010"
"seattlefrijan2908","Humidity","70","weatherbug","fri jan 29 08:48:42 2010"
"milwaukeefrijan2908","Temperature","1.1","weatherbug","fri jan 29 08:48:44 2010"
"milwaukeefrijan2908","Humidity","65","weatherbug","fri jan 29 08:48:44 2010"
"detroitfrijan2908","Temperature","6.6","weatherbug","fri jan 29 08:48:46 2010"
"detroitfrijan2908","Humidity","71","weatherbug","fri jan 29 08:48:46 2010"
"philadelphiafrijan2908","Temperature","18.1","weatherbug","fri jan 29 08:48:48 2010"
"philadelphiafrijan2908","Humidity","46","weatherbug","fri jan 29 08:48:48 2010"
"sanjosefrijan2909","Temperature","48.0","weatherbug","fri jan 29 09:31:55 2010"
"sanjosefrijan2909","Humidity","88","weatherbug","fri jan 29 09:31:55 2010"
"charlottefrijan2909","Temperature","42.5","weatherbug","fri jan 29 09:31:56 2010"
"charlottefrijan2909","Humidity","51","weatherbug","fri jan 29 09:31:56 2010"
"sandiegofrijan2909","Temperature","53.5","weatherbug","fri jan 29 09:31:57 2010"
"sandiegofrijan2909","Humidity","96","weatherbug","fri jan 29 09:31:57 2010"
"denverfrijan2909","Temperature","24.5","weatherbug","fri jan 29 09:31:57 2010"
"denverfrijan2909","Humidity","96","weatherbug","fri jan 29 09:31:57 2010"
"memphisfrijan2909","Temperature","33.1","weatherbug","fri jan 29 09:31:58 2010"
"memphisfrijan2909","Humidity","61","weatherbug","fri jan 29 09:31:58 2010"
"elpasofrijan2909","Temperature","31.6","weatherbug","fri jan 29 09:31:59 2010"
"elpasofrijan2909","Humidity","88","weatherbug","fri jan 29 09:31:59 2010"
"losangelesfrijan2909","Temperature","54.2","weatherbug","fri jan 29 09:31:59 2010"
"losangelesfrijan2909","Humidity","81","weatherbug","fri jan 29 09:31:59 2010"
"newyorkfrijan2909","Temperature","17.9","weatherbug","fri jan 29 09:32:00 2010"
"newyorkfrijan2909","Humidity","48","weatherbug","fri jan 29 09:32:00 2010"
"baltimorefrijan2909","Temperature","17.9","weatherbug","fri jan 29 09:32:01 2010"
"baltimorefrijan2909","Humidity","41","weatherbug","fri jan 29 09:32:01 2010"
"lasvegasfrijan2909","Temperature","43.5","weatherbug","fri jan 29 09:32:02 2010"
"lasvegasfrijan2909","Humidity","61","weatherbug","fri jan 29 09:32:02 2010"
"washingtonfrijan2909","Temperature","19.5","weatherbug","fri jan 29 09:32:03 2010"
"washingtonfrijan2909","Humidity","49","weatherbug","fri jan 29 09:32:03 2010"
"austinfrijan2909","Temperature","59.0","weatherbug","fri jan 29 09:32:04 2010"
"austinfrijan2909","Humidity","88","weatherbug","fri jan 29 09:32:04 2010"
"sanfranciscofrijan2909","Temperature","49.4","weatherbug","fri jan 29 09:32:04 2010"
"sanfranciscofrijan2909","Humidity","N/A","weatherbug","fri jan 29 09:32:04 2010"
"oklahomacityfrijan2909","Temperature","26.6","weatherbug","fri jan 29 09:32:05 2010"
"oklahomacityfrijan2909","Humidity","93","weatherbug","fri jan 29 09:32:05 2010"
"nashvillefrijan2909","Temperature","29.6","weatherbug","fri jan 29 09:32:06 2010"
"nashvillefrijan2909","Humidity","60","weatherbug","fri jan 29 09:32:06 2010"
"phoenixfrijan2909","Temperature","53.3","weatherbug","fri jan 29 09:32:07 2010"
"phoenixfrijan2909","Humidity","76","weatherbug","fri jan 29 09:32:07 2010"
"fortworthfrijan2909","Temperature","43.1","weatherbug","fri jan 29 09:32:07 2010"
"fortworthfrijan2909","Humidity","100","weatherbug","fri jan 29 09:32:07 2010"
"portlandfrijan2909","Temperature","46.7","weatherbug","fri jan 29 09:32:08 2010"
"portlandfrijan2909","Humidity","65","weatherbug","fri jan 29 09:32:08 2010"
"chicagofrijan2909","Temperature","6.4","weatherbug","fri jan 29 09:32:09 2010"
"chicagofrijan2909","Humidity","53","weatherbug","fri jan 29 09:32:09 2010"
"indianapolisfrijan2909","Temperature","11.7","weatherbug","fri jan 29 09:32:10 2010"
"indianapolisfrijan2909","Humidity","78","weatherbug","fri jan 29 09:32:10 2010"
"sanantoniofrijan2909","Temperature","51.6","weatherbug","fri jan 29 09:32:10 2010"
"sanantoniofrijan2909","Humidity","100","weatherbug","fri jan 29 09:32:10 2010"
"bostonfrijan2909","Temperature","13.1","weatherbug","fri jan 29 09:32:11 2010"
"bostonfrijan2909","Humidity","34","weatherbug","fri jan 29 09:32:11 2010"
"jacksonvillefrijan2909","Temperature","48.9","weatherbug","fri jan 29 09:32:12 2010"
"jacksonvillefrijan2909","Humidity","76","weatherbug","fri jan 29 09:32:12 2010"
"dallasfrijan2909","Temperature","43.5","weatherbug","fri jan 29 09:32:13 2010"
"dallasfrijan2909","Humidity","98","weatherbug","fri jan 29 09:32:13 2010"
"columbusfrijan2909","Temperature","9.4","weatherbug","fri jan 29 09:32:13 2010"
"columbusfrijan2909","Humidity","N/A","weatherbug","fri jan 29 09:32:13 2010"
"houstonfrijan2909","Temperature","60.8","weatherbug","fri jan 29 09:32:14 2010"
"houstonfrijan2909","Humidity","98","weatherbug","fri jan 29 09:32:14 2010"
"seattlefrijan2909","Temperature","47.3","weatherbug","fri jan 29 09:32:15 2010"
"seattlefrijan2909","Humidity","70","weatherbug","fri jan 29 09:32:15 2010"
"milwaukeefrijan2909","Temperature","1.1","weatherbug","fri jan 29 09:32:15 2010"
"milwaukeefrijan2909","Humidity","65","weatherbug","fri jan 29 09:32:15 2010"
"detroitfrijan2909","Temperature","6.6","weatherbug","fri jan 29 09:32:16 2010"
"detroitfrijan2909","Humidity","71","weatherbug","fri jan 29 09:32:16 2010"
"philadelphiafrijan2909","Temperature","18.1","weatherbug","fri jan 29 09:32:17 2010"
"philadelphiafrijan2909","Humidity","46","weatherbug","fri jan 29 09:32:17 2010"
"sanjosefrijan2912","Temperature","46.0","weatherbug","fri jan 29 12:03:50 2010"
"sanjosefrijan2912","Humidity","91","weatherbug","fri jan 29 12:03:50 2010"
"charlottefrijan2912","Temperature","39.2","weatherbug","fri jan 29 12:03:53 2010"
"charlottefrijan2912","Humidity","45","weatherbug","fri jan 29 12:03:53 2010"
"sandiegofrijan2912","Temperature","52.0","weatherbug","fri jan 29 12:03:58 2010"
"sandiegofrijan2912","Humidity","92","weatherbug","fri jan 29 12:03:58 2010"
"denverfrijan2912","Temperature","24.7","weatherbug","fri jan 29 12:04:02 2010"
"denverfrijan2912","Humidity","97","weatherbug","fri jan 29 12:04:02 2010"
"memphisfrijan2912","Temperature","32.0","weatherbug","fri jan 29 12:04:05 2010"
"memphisfrijan2912","Humidity","64","weatherbug","fri jan 29 12:04:05 2010"
"losangelesfrijan2912","Temperature","52.0","weatherbug","fri jan 29 12:04:07 2010"
"losangelesfrijan2912","Humidity","72","weatherbug","fri jan 29 12:04:07 2010"
"elpasofrijan2912","Temperature","31.1","weatherbug","fri jan 29 12:04:11 2010"
"elpasofrijan2912","Humidity","87","weatherbug","fri jan 29 12:04:11 2010"
"newyorkfrijan2912","Temperature","16.5","weatherbug","fri jan 29 12:04:15 2010"
"newyorkfrijan2912","Humidity","51","weatherbug","fri jan 29 12:04:15 2010"
"baltimorefrijan2912","Temperature","17.0","weatherbug","fri jan 29 12:04:18 2010"
"baltimorefrijan2912","Humidity","47","weatherbug","fri jan 29 12:04:18 2010"
"lasvegasfrijan2912","Temperature","41.8","weatherbug","fri jan 29 12:04:22 2010"
"lasvegasfrijan2912","Humidity","60","weatherbug","fri jan 29 12:04:22 2010"
"washingtonfrijan2912","Temperature","17.5","weatherbug","fri jan 29 12:04:25 2010"
"washingtonfrijan2912","Humidity","49","weatherbug","fri jan 29 12:04:25 2010"
"austinfrijan2912","Temperature","46.9","weatherbug","fri jan 29 12:04:29 2010"
"austinfrijan2912","Humidity","91","weatherbug","fri jan 29 12:04:29 2010"
"sanfranciscofrijan2912","Temperature","49.5","weatherbug","fri jan 29 12:04:31 2010"
"sanfranciscofrijan2912","Humidity","N/A","weatherbug","fri jan 29 12:04:31 2010"
"oklahomacityfrijan2912","Temperature","24.1","weatherbug","fri jan 29 12:04:34 2010"
"oklahomacityfrijan2912","Humidity","89","weatherbug","fri jan 29 12:04:34 2010"
"nashvillefrijan2912","Temperature","28.7","weatherbug","fri jan 29 12:04:39 2010"
"nashvillefrijan2912","Humidity","62","weatherbug","fri jan 29 12:04:39 2010"
"fortworthfrijan2912","Temperature","37.7","weatherbug","fri jan 29 12:04:41 2010"
"fortworthfrijan2912","Humidity","100","weatherbug","fri jan 29 12:04:41 2010"
"phoenixfrijan2912","Temperature","52.2","weatherbug","fri jan 29 12:04:44 2010"
"phoenixfrijan2912","Humidity","83","weatherbug","fri jan 29 12:04:44 2010"
"portlandfrijan2912","Temperature","47.1","weatherbug","fri jan 29 12:04:48 2010"
"portlandfrijan2912","Humidity","63","weatherbug","fri jan 29 12:04:48 2010"
"chicagofrijan2912","Temperature","6.0","weatherbug","fri jan 29 12:04:51 2010"
"chicagofrijan2912","Humidity","56","weatherbug","fri jan 29 12:04:51 2010"
"sanantoniofrijan2912","Temperature","42.2","weatherbug","fri jan 29 12:04:53 2010"
"sanantoniofrijan2912","Humidity","100","weatherbug","fri jan 29 12:04:53 2010"
"indianapolisfrijan2912","Temperature","13.2","weatherbug","fri jan 29 12:04:57 2010"
"indianapolisfrijan2912","Humidity","75","weatherbug","fri jan 29 12:04:57 2010"
"bostonfrijan2912","Temperature","10.2","weatherbug","fri jan 29 12:05:00 2010"
"bostonfrijan2912","Humidity","39","weatherbug","fri jan 29 12:05:00 2010"
"jacksonvillefrijan2912","Temperature","48.9","weatherbug","fri jan 29 12:05:03 2010"
"jacksonvillefrijan2912","Humidity","79","weatherbug","fri jan 29 12:05:03 2010"
"columbusfrijan2912","Temperature","9.5","weatherbug","fri jan 29 12:05:07 2010"
"columbusfrijan2912","Humidity","N/A","weatherbug","fri jan 29 12:05:07 2010"
"dallasfrijan2912","Temperature","40.9","weatherbug","fri jan 29 12:05:10 2010"
"dallasfrijan2912","Humidity","100","weatherbug","fri jan 29 12:05:10 2010"
"houstonfrijan2912","Temperature","63.4","weatherbug","fri jan 29 12:05:13 2010"
"houstonfrijan2912","Humidity","96","weatherbug","fri jan 29 12:05:13 2010"
"seattlefrijan2912","Temperature","44.5","weatherbug","fri jan 29 12:05:16 2010"
"seattlefrijan2912","Humidity","77","weatherbug","fri jan 29 12:05:16 2010"
"milwaukeefrijan2912","Temperature","0.2","weatherbug","fri jan 29 12:05:19 2010"
"milwaukeefrijan2912","Humidity","72","weatherbug","fri jan 29 12:05:19 2010"
"detroitfrijan2912","Temperature","6.4","weatherbug","fri jan 29 12:05:21 2010"
"detroitfrijan2912","Humidity","76","weatherbug","fri jan 29 12:05:21 2010"
"philadelphiafrijan2912","Temperature","16.8","weatherbug","fri jan 29 12:05:26 2010"
"philadelphiafrijan2912","Humidity","53","weatherbug","fri jan 29 12:05:26 2010"
"sanjosefrijan2912","Temperature","46.0","weatherbug","fri jan 29 12:51:09 2010"
"sanjosefrijan2912","Humidity","91","weatherbug","fri jan 29 12:51:09 2010"
"charlottefrijan2912","Temperature","39.2","weatherbug","fri jan 29 12:51:11 2010"
"charlottefrijan2912","Humidity","45","weatherbug","fri jan 29 12:51:11 2010"
"sandiegofrijan2912","Temperature","52.0","weatherbug","fri jan 29 12:51:13 2010"
"sandiegofrijan2912","Humidity","92","weatherbug","fri jan 29 12:51:13 2010"
"denverfrijan2912","Temperature","24.7","weatherbug","fri jan 29 12:51:14 2010"
"denverfrijan2912","Humidity","97","weatherbug","fri jan 29 12:51:14 2010"
"memphisfrijan2912","Temperature","32.0","weatherbug","fri jan 29 12:51:16 2010"
"memphisfrijan2912","Humidity","64","weatherbug","fri jan 29 12:51:16 2010"
"losangelesfrijan2912","Temperature","52.0","weatherbug","fri jan 29 12:51:18 2010"
"losangelesfrijan2912","Humidity","72","weatherbug","fri jan 29 12:51:18 2010"
"elpasofrijan2912","Temperature","31.1","weatherbug","fri jan 29 12:51:20 2010"
"elpasofrijan2912","Humidity","87","weatherbug","fri jan 29 12:51:20 2010"
"newyorkfrijan2912","Temperature","16.5","weatherbug","fri jan 29 12:51:22 2010"
"newyorkfrijan2912","Humidity","51","weatherbug","fri jan 29 12:51:22 2010"
"baltimorefrijan2912","Temperature","17.0","weatherbug","fri jan 29 12:51:23 2010"
"baltimorefrijan2912","Humidity","47","weatherbug","fri jan 29 12:51:23 2010"
"lasvegasfrijan2912","Temperature","41.8","weatherbug","fri jan 29 12:51:25 2010"
"lasvegasfrijan2912","Humidity","60","weatherbug","fri jan 29 12:51:25 2010"
"washingtonfrijan2912","Temperature","18.1","weatherbug","fri jan 29 12:51:27 2010"
"washingtonfrijan2912","Humidity","48","weatherbug","fri jan 29 12:51:27 2010"
"austinfrijan2912","Temperature","46.9","weatherbug","fri jan 29 12:51:29 2010"
"austinfrijan2912","Humidity","91","weatherbug","fri jan 29 12:51:29 2010"
"sanfranciscofrijan2912","Temperature","49.5","weatherbug","fri jan 29 12:51:31 2010"
"sanfranciscofrijan2912","Humidity","N/A","weatherbug","fri jan 29 12:51:31 2010"
"oklahomacityfrijan2912","Temperature","24.1","weatherbug","fri jan 29 12:51:32 2010"
"oklahomacityfrijan2912","Humidity","89","weatherbug","fri jan 29 12:51:32 2010"
"nashvillefrijan2912","Temperature","28.7","weatherbug","fri jan 29 12:51:34 2010"
"nashvillefrijan2912","Humidity","62","weatherbug","fri jan 29 12:51:34 2010"
"fortworthfrijan2912","Temperature","37.7","weatherbug","fri jan 29 12:51:36 2010"
"fortworthfrijan2912","Humidity","100","weatherbug","fri jan 29 12:51:36 2010"
"phoenixfrijan2912","Temperature","52.2","weatherbug","fri jan 29 12:51:38 2010"
"phoenixfrijan2912","Humidity","83","weatherbug","fri jan 29 12:51:38 2010"
"portlandfrijan2912","Temperature","47.1","weatherbug","fri jan 29 12:51:39 2010"
"portlandfrijan2912","Humidity","63","weatherbug","fri jan 29 12:51:39 2010"
"chicagofrijan2912","Temperature","6.0","weatherbug","fri jan 29 12:51:41 2010"
"chicagofrijan2912","Humidity","56","weatherbug","fri jan 29 12:51:41 2010"
"sanantoniofrijan2912","Temperature","42.2","weatherbug","fri jan 29 12:51:43 2010"
"sanantoniofrijan2912","Humidity","100","weatherbug","fri jan 29 12:51:43 2010"
"indianapolisfrijan2912","Temperature","13.2","weatherbug","fri jan 29 12:51:45 2010"
"indianapolisfrijan2912","Humidity","75","weatherbug","fri jan 29 12:51:45 2010"
"bostonfrijan2912","Temperature","10.2","weatherbug","fri jan 29 12:51:46 2010"
"bostonfrijan2912","Humidity","39","weatherbug","fri jan 29 12:51:46 2010"
"jacksonvillefrijan2912","Temperature","48.9","weatherbug","fri jan 29 12:51:48 2010"
"jacksonvillefrijan2912","Humidity","79","weatherbug","fri jan 29 12:51:48 2010"
"columbusfrijan2912","Temperature","9.5","weatherbug","fri jan 29 12:51:49 2010"
"columbusfrijan2912","Humidity","N/A","weatherbug","fri jan 29 12:51:49 2010"
"dallasfrijan2912","Temperature","40.9","weatherbug","fri jan 29 12:51:51 2010"
"dallasfrijan2912","Humidity","100","weatherbug","fri jan 29 12:51:51 2010"
"houstonfrijan2912","Temperature","63.4","weatherbug","fri jan 29 12:51:53 2010"
"houstonfrijan2912","Humidity","96","weatherbug","fri jan 29 12:51:53 2010"
"seattlefrijan2912","Temperature","44.5","weatherbug","fri jan 29 12:51:54 2010"
"seattlefrijan2912","Humidity","77","weatherbug","fri jan 29 12:51:54 2010"
"milwaukeefrijan2912","Temperature","0.2","weatherbug","fri jan 29 12:51:56 2010"
"milwaukeefrijan2912","Humidity","72","weatherbug","fri jan 29 12:51:56 2010"
"detroitfrijan2912","Temperature","6.4","weatherbug","fri jan 29 12:51:57 2010"
"detroitfrijan2912","Humidity","76","weatherbug","fri jan 29 12:51:57 2010"
"philadelphiafrijan2912","Temperature","16.8","weatherbug","fri jan 29 12:51:59 2010"
"philadelphiafrijan2912","Humidity","53","weatherbug","fri jan 29 12:51:59 2010"
"sanjosefrijan2913","Temperature","46.0","weatherbug","fri jan 29 13:39:15 2010"
"sanjosefrijan2913","Humidity","88","weatherbug","fri jan 29 13:39:15 2010"
"charlottefrijan2913","Temperature","37.1","weatherbug","fri jan 29 13:39:17 2010"
"charlottefrijan2913","Humidity","48","weatherbug","fri jan 29 13:39:17 2010"
"sandiegofrijan2913","Temperature","51.5","weatherbug","fri jan 29 13:39:19 2010"
"sandiegofrijan2913","Humidity","90","weatherbug","fri jan 29 13:39:19 2010"
"denverfrijan2913","Temperature","24.9","weatherbug","fri jan 29 13:39:22 2010"
"denverfrijan2913","Humidity","98","weatherbug","fri jan 29 13:39:22 2010"
"memphisfrijan2913","Temperature","32.0","weatherbug","fri jan 29 13:39:24 2010"
"memphisfrijan2913","Humidity","64","weatherbug","fri jan 29 13:39:24 2010"
"losangelesfrijan2913","Temperature","48.8","weatherbug","fri jan 29 13:39:26 2010"
"losangelesfrijan2913","Humidity","80","weatherbug","fri jan 29 13:39:26 2010"
"elpasofrijan2913","Temperature","31.1","weatherbug","fri jan 29 13:39:28 2010"
"elpasofrijan2913","Humidity","82","weatherbug","fri jan 29 13:39:28 2010"
"newyorkfrijan2913","Temperature","15.6","weatherbug","fri jan 29 13:39:31 2010"
"newyorkfrijan2913","Humidity","54","weatherbug","fri jan 29 13:39:31 2010"
"baltimorefrijan2913","Temperature","16.2","weatherbug","fri jan 29 13:39:35 2010"
"baltimorefrijan2913","Humidity","49","weatherbug","fri jan 29 13:39:35 2010"
"lasvegasfrijan2913","Temperature","41.6","weatherbug","fri jan 29 13:39:37 2010"
"lasvegasfrijan2913","Humidity","59","weatherbug","fri jan 29 13:39:37 2010"
"washingtonfrijan2913","Temperature","16.9","weatherbug","fri jan 29 13:39:41 2010"
"washingtonfrijan2913","Humidity","52","weatherbug","fri jan 29 13:39:41 2010"
"austinfrijan2913","Temperature","44.1","weatherbug","fri jan 29 13:39:43 2010"
"austinfrijan2913","Humidity","94","weatherbug","fri jan 29 13:39:43 2010"
"sanfranciscofrijan2913","Temperature","49.3","weatherbug","fri jan 29 13:39:47 2010"
"sanfranciscofrijan2913","Humidity","N/A","weatherbug","fri jan 29 13:39:47 2010"
"oklahomacityfrijan2913","Temperature","24.1","weatherbug","fri jan 29 13:39:50 2010"
"oklahomacityfrijan2913","Humidity","89","weatherbug","fri jan 29 13:39:50 2010"
"nashvillefrijan2913","Temperature","28.8","weatherbug","fri jan 29 13:39:52 2010"
"nashvillefrijan2913","Humidity","62","weatherbug","fri jan 29 13:39:52 2010"
"fortworthfrijan2913","Temperature","36.2","weatherbug","fri jan 29 13:39:55 2010"
"fortworthfrijan2913","Humidity","100","weatherbug","fri jan 29 13:39:55 2010"
"phoenixfrijan2913","Temperature","51.2","weatherbug","fri jan 29 13:39:59 2010"
"phoenixfrijan2913","Humidity","85","weatherbug","fri jan 29 13:39:59 2010"
"portlandfrijan2913","Temperature","47.1","weatherbug","fri jan 29 13:40:03 2010"
"portlandfrijan2913","Humidity","64","weatherbug","fri jan 29 13:40:03 2010"
"chicagofrijan2913","Temperature","5.8","weatherbug","fri jan 29 13:40:05 2010"
"chicagofrijan2913","Humidity","68","weatherbug","fri jan 29 13:40:05 2010"
"sanantoniofrijan2913","Temperature","38.7","weatherbug","fri jan 29 13:40:08 2010"
"sanantoniofrijan2913","Humidity","99","weatherbug","fri jan 29 13:40:08 2010"
"indianapolisfrijan2913","Temperature","13.4","weatherbug","fri jan 29 13:40:13 2010"
"indianapolisfrijan2913","Humidity","76","weatherbug","fri jan 29 13:40:13 2010"
"bostonfrijan2913","Temperature","9.6","weatherbug","fri jan 29 13:40:16 2010"
"bostonfrijan2913","Humidity","42","weatherbug","fri jan 29 13:40:16 2010"
"jacksonvillefrijan2913","Temperature","50.0","weatherbug","fri jan 29 13:40:18 2010"
"jacksonvillefrijan2913","Humidity","86","weatherbug","fri jan 29 13:40:18 2010"
"columbusfrijan2913","Temperature","10.0","weatherbug","fri jan 29 13:40:20 2010"
"columbusfrijan2913","Humidity","N/A","weatherbug","fri jan 29 13:40:20 2010"
"dallasfrijan2913","Temperature","40.1","weatherbug","fri jan 29 13:40:23 2010"
"dallasfrijan2913","Humidity","99","weatherbug","fri jan 29 13:40:23 2010"
"houstonfrijan2913","Temperature","59.4","weatherbug","fri jan 29 13:40:25 2010"
"houstonfrijan2913","Humidity","98","weatherbug","fri jan 29 13:40:25 2010"
"seattlefrijan2913","Temperature","46.8","weatherbug","fri jan 29 13:40:28 2010"
"seattlefrijan2913","Humidity","65","weatherbug","fri jan 29 13:40:28 2010"
"milwaukeefrijan2913","Temperature","-0.7","weatherbug","fri jan 29 13:40:30 2010"
"milwaukeefrijan2913","Humidity","75","weatherbug","fri jan 29 13:40:30 2010"
"detroitfrijan2913","Temperature","7.3","weatherbug","fri jan 29 13:40:32 2010"
"detroitfrijan2913","Humidity","72","weatherbug","fri jan 29 13:40:32 2010"
"philadelphiafrijan2913","Temperature","16.4","weatherbug","fri jan 29 13:40:34 2010"
"philadelphiafrijan2913","Humidity","56","weatherbug","fri jan 29 13:40:34 2010"
"sanjosefrijan2914","Temperature","46.0","weatherbug","fri jan 29 14:24:29 2010"
"sanjosefrijan2914","Humidity","88","weatherbug","fri jan 29 14:24:29 2010"
"charlottefrijan2914","Temperature","37.1","weatherbug","fri jan 29 14:24:31 2010"
"charlottefrijan2914","Humidity","48","weatherbug","fri jan 29 14:24:31 2010"
"sandiegofrijan2914","Temperature","51.5","weatherbug","fri jan 29 14:24:32 2010"
"sandiegofrijan2914","Humidity","90","weatherbug","fri jan 29 14:24:32 2010"
"denverfrijan2914","Temperature","24.9","weatherbug","fri jan 29 14:24:34 2010"
"denverfrijan2914","Humidity","98","weatherbug","fri jan 29 14:24:34 2010"
"memphisfrijan2914","Temperature","32.0","weatherbug","fri jan 29 14:24:36 2010"
"memphisfrijan2914","Humidity","64","weatherbug","fri jan 29 14:24:36 2010"
"losangelesfrijan2914","Temperature","48.8","weatherbug","fri jan 29 14:24:37 2010"
"losangelesfrijan2914","Humidity","80","weatherbug","fri jan 29 14:24:37 2010"
"elpasofrijan2914","Temperature","31.1","weatherbug","fri jan 29 14:24:39 2010"
"elpasofrijan2914","Humidity","82","weatherbug","fri jan 29 14:24:39 2010"
"newyorkfrijan2914","Temperature","15.6","weatherbug","fri jan 29 14:24:41 2010"
"newyorkfrijan2914","Humidity","54","weatherbug","fri jan 29 14:24:41 2010"
"baltimorefrijan2914","Temperature","16.2","weatherbug","fri jan 29 14:24:42 2010"
"baltimorefrijan2914","Humidity","49","weatherbug","fri jan 29 14:24:42 2010"
"lasvegasfrijan2914","Temperature","41.6","weatherbug","fri jan 29 14:24:45 2010"
"lasvegasfrijan2914","Humidity","59","weatherbug","fri jan 29 14:24:45 2010"
"washingtonfrijan2914","Temperature","17.3","weatherbug","fri jan 29 14:24:47 2010"
"washingtonfrijan2914","Humidity","59","weatherbug","fri jan 29 14:24:47 2010"
"austinfrijan2914","Temperature","44.1","weatherbug","fri jan 29 14:24:49 2010"
"austinfrijan2914","Humidity","94","weatherbug","fri jan 29 14:24:49 2010"
