"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"fortworthfrijan2908","Pressure","30.00","uswx","fri jan 29 08:45:50 2010"
"fortworthfrijan2908","Visibility","8","uswx","fri jan 29 08:45:50 2010"
"phoenixfrijan2908","Temperature","55","uswx","fri jan 29 08:45:52 2010"
"phoenixfrijan2908","Humidity","80","uswx","fri jan 29 08:45:52 2010"
"phoenixfrijan2908","Pressure","30.01","uswx","fri jan 29 08:45:52 2010"
"phoenixfrijan2908","Visibility","10","uswx","fri jan 29 08:45:52 2010"
"portlandfrijan2908","Temperature","48","uswx","fri jan 29 08:45:54 2010"
"portlandfrijan2908","Humidity","60","uswx","fri jan 29 08:45:54 2010"
"portlandfrijan2908","Pressure","29.99","uswx","fri jan 29 08:45:54 2010"
"portlandfrijan2908","Visibility","10","uswx","fri jan 29 08:45:54 2010"
"chicagofrijan2908","Temperature","14-Jul","uswx","fri jan 29 08:45:56 2010"
"chicagofrijan2908","Humidity","57","uswx","fri jan 29 08:45:56 2010"
"chicagofrijan2908","Pressure","30.59","uswx","fri jan 29 08:45:56 2010"
"chicagofrijan2908","Visibility","10","uswx","fri jan 29 08:45:56 2010"
"sanantoniofrijan2908","Temperature","57","uswx","fri jan 29 08:45:58 2010"
"sanantoniofrijan2908","Humidity","88","uswx","fri jan 29 08:45:58 2010"
"sanantoniofrijan2908","Pressure","29.91","uswx","fri jan 29 08:45:58 2010"
"sanantoniofrijan2908","Visibility","5","uswx","fri jan 29 08:45:58 2010"
"indianapolisfrijan2908","Temperature","12-Oct","uswx","fri jan 29 08:46:00 2010"
"indianapolisfrijan2908","Humidity","67","uswx","fri jan 29 08:46:00 2010"
"indianapolisfrijan2908","Pressure","30.49","uswx","fri jan 29 08:46:00 2010"
"indianapolisfrijan2908","Visibility","10","uswx","fri jan 29 08:46:00 2010"
"bostonfrijan2908","Temperature","18","uswx","fri jan 29 08:46:02 2010"
"bostonfrijan2908","Humidity","35","uswx","fri jan 29 08:46:02 2010"
"bostonfrijan2908","Pressure","29.94","uswx","fri jan 29 08:46:02 2010"
"bostonfrijan2908","Visibility","10","uswx","fri jan 29 08:46:02 2010"
"jacksonvillefrijan2908","Temperature","49","uswx","fri jan 29 08:46:04 2010"
"jacksonvillefrijan2908","Humidity","74","uswx","fri jan 29 08:46:04 2010"
"jacksonvillefrijan2908","Pressure","30.16","uswx","fri jan 29 08:46:04 2010"
"jacksonvillefrijan2908","Visibility","10","uswx","fri jan 29 08:46:04 2010"
"coluusfrijan2908","Temperature","12-Oct","uswx","fri jan 29 08:46:06 2010"
"coluusfrijan2908","Humidity","69","uswx","fri jan 29 08:46:06 2010"
"coluusfrijan2908","Pressure","30.47","uswx","fri jan 29 08:46:06 2010"
"coluusfrijan2908","Visibility","10","uswx","fri jan 29 08:46:06 2010"
"dallasfrijan2908","Temperature","43","uswx","fri jan 29 08:46:08 2010"
"dallasfrijan2908","Humidity","93","uswx","fri jan 29 08:46:08 2010"
"dallasfrijan2908","Pressure","30.03","uswx","fri jan 29 08:46:08 2010"
"dallasfrijan2908","Visibility","6","uswx","fri jan 29 08:46:08 2010"
"houstonfrijan2908","Temperature","64","uswx","fri jan 29 08:46:11 2010"
"houstonfrijan2908","Humidity","93","uswx","fri jan 29 08:46:11 2010"
"houstonfrijan2908","Pressure","29.87","uswx","fri jan 29 08:46:11 2010"
"houstonfrijan2908","Visibility","9","uswx","fri jan 29 08:46:11 2010"
"seattlefrijan2908","Temperature","47","uswx","fri jan 29 08:46:15 2010"
"seattlefrijan2908","Humidity","58","uswx","fri jan 29 08:46:15 2010"
"seattlefrijan2908","Pressure","29.99","uswx","fri jan 29 08:46:15 2010"
"seattlefrijan2908","Visibility","10","uswx","fri jan 29 08:46:15 2010"
"milwaukeefrijan2908","Temperature","15-May","uswx","fri jan 29 08:46:18 2010"
"milwaukeefrijan2908","Humidity","47","uswx","fri jan 29 08:46:18 2010"
"milwaukeefrijan2908","Pressure","30.56","uswx","fri jan 29 08:46:18 2010"
"milwaukeefrijan2908","Visibility","10","uswx","fri jan 29 08:46:18 2010"
"detroitfrijan2908","Temperature","13-Aug","uswx","fri jan 29 08:46:20 2010"
"detroitfrijan2908","Humidity","63","uswx","fri jan 29 08:46:20 2010"
"detroitfrijan2908","Pressure","30.45","uswx","fri jan 29 08:46:20 2010"
"detroitfrijan2908","Visibility","10","uswx","fri jan 29 08:46:20 2010"
"philadelphiafrijan2908","Temperature","20","uswx","fri jan 29 08:46:22 2010"
"philadelphiafrijan2908","Humidity","36","uswx","fri jan 29 08:46:22 2010"
"philadelphiafrijan2908","Pressure","30.30","uswx","fri jan 29 08:46:22 2010"
"philadelphiafrijan2908","Visibility","10","uswx","fri jan 29 08:46:22 2010"
"sanjosefrijan2909","Temperature","47","uswx","fri jan 29 09:29:12 2010"
"sanjosefrijan2909","Humidity","90","uswx","fri jan 29 09:29:12 2010"
"sanjosefrijan2909","Pressure","30.03","uswx","fri jan 29 09:29:12 2010"
"sanjosefrijan2909","Visibility","10","uswx","fri jan 29 09:29:12 2010"
"charlottefrijan2909","Temperature","41","uswx","fri jan 29 09:29:17 2010"
"charlottefrijan2909","Humidity","52","uswx","fri jan 29 09:29:17 2010"
"charlottefrijan2909","Pressure","30.19","uswx","fri jan 29 09:29:17 2010"
"charlottefrijan2909","Visibility","10","uswx","fri jan 29 09:29:17 2010"
"sandiegofrijan2909","Temperature","53","uswx","fri jan 29 09:29:19 2010"
"sandiegofrijan2909","Humidity","86","uswx","fri jan 29 09:29:19 2010"
"sandiegofrijan2909","Pressure","30.08","uswx","fri jan 29 09:29:19 2010"
"sandiegofrijan2909","Visibility","5","uswx","fri jan 29 09:29:19 2010"
"denverfrijan2909","Temperature","27","uswx","fri jan 29 09:29:21 2010"
"denverfrijan2909","Humidity","100","uswx","fri jan 29 09:29:21 2010"
"denverfrijan2909","Pressure","30.16","uswx","fri jan 29 09:29:21 2010"
"denverfrijan2909","Visibility","7","uswx","fri jan 29 09:29:21 2010"
"memphisfrijan2909","Temperature","32","uswx","fri jan 29 09:29:23 2010"
"memphisfrijan2909","Humidity","66","uswx","fri jan 29 09:29:23 2010"
"memphisfrijan2909","Pressure","30.29","uswx","fri jan 29 09:29:23 2010"
"memphisfrijan2909","Visibility","10","uswx","fri jan 29 09:29:23 2010"
"losangelesfrijan2909","Temperature","55","uswx","fri jan 29 09:29:24 2010"
"losangelesfrijan2909","Humidity","80","uswx","fri jan 29 09:29:24 2010"
"losangelesfrijan2909","Pressure","30.05","uswx","fri jan 29 09:29:24 2010"
"losangelesfrijan2909","Visibility","10","uswx","fri jan 29 09:29:24 2010"
"elpasofrijan2909","Temperature","30","uswx","fri jan 29 09:29:26 2010"
"elpasofrijan2909","Humidity","92","uswx","fri jan 29 09:29:26 2010"
"elpasofrijan2909","Pressure","30.09","uswx","fri jan 29 09:29:26 2010"
"elpasofrijan2909","Visibility","4","uswx","fri jan 29 09:29:26 2010"
"newyorkfrijan2909","Temperature","18","uswx","fri jan 29 09:29:28 2010"
"newyorkfrijan2909","Humidity","43","uswx","fri jan 29 09:29:28 2010"
"newyorkfrijan2909","Pressure","30.19","uswx","fri jan 29 09:29:28 2010"
"newyorkfrijan2909","Visibility","10","uswx","fri jan 29 09:29:28 2010"
"baltimorefrijan2909","Temperature","20","uswx","fri jan 29 09:29:30 2010"
"baltimorefrijan2909","Humidity","41","uswx","fri jan 29 09:29:30 2010"
"baltimorefrijan2909","Pressure","30.35","uswx","fri jan 29 09:29:30 2010"
"baltimorefrijan2909","Visibility","10","uswx","fri jan 29 09:29:30 2010"
"lasvegasfrijan2909","Temperature","46","uswx","fri jan 29 09:29:32 2010"
"lasvegasfrijan2909","Humidity","58","uswx","fri jan 29 09:29:32 2010"
"lasvegasfrijan2909","Pressure","30.07","uswx","fri jan 29 09:29:32 2010"
"lasvegasfrijan2909","Visibility","10","uswx","fri jan 29 09:29:32 2010"
"washingtonfrijan2909","Temperature","22","uswx","fri jan 29 09:29:33 2010"
"washingtonfrijan2909","Humidity","46","uswx","fri jan 29 09:29:33 2010"
"washingtonfrijan2909","Pressure","30.35","uswx","fri jan 29 09:29:33 2010"
"washingtonfrijan2909","Visibility","10","uswx","fri jan 29 09:29:33 2010"
"austfrijan2909","Temperature","55","uswx","fri jan 29 09:29:35 2010"
"austfrijan2909","Humidity","93","uswx","fri jan 29 09:29:35 2010"
"austfrijan2909","Pressure","29.90","uswx","fri jan 29 09:29:35 2010"
"austfrijan2909","Visibility","5","uswx","fri jan 29 09:29:35 2010"
"sanfranciscofrijan2909","Temperature","49","uswx","fri jan 29 09:29:37 2010"
"sanfranciscofrijan2909","Humidity","93","uswx","fri jan 29 09:29:37 2010"
"sanfranciscofrijan2909","Pressure","30.04","uswx","fri jan 29 09:29:37 2010"
"sanfranciscofrijan2909","Visibility","7","uswx","fri jan 29 09:29:37 2010"
"oklahomacityfrijan2909","Temperature","28","uswx","fri jan 29 09:29:39 2010"
"oklahomacityfrijan2909","Humidity","85","uswx","fri jan 29 09:29:39 2010"
"oklahomacityfrijan2909","Pressure","30.16","uswx","fri jan 29 09:29:39 2010"
"oklahomacityfrijan2909","Visibility","7","uswx","fri jan 29 09:29:39 2010"
"nashvillefrijan2909","Temperature","29","uswx","fri jan 29 09:29:41 2010"
"nashvillefrijan2909","Humidity","56","uswx","fri jan 29 09:29:41 2010"
"nashvillefrijan2909","Pressure","30.37","uswx","fri jan 29 09:29:41 2010"
"nashvillefrijan2909","Visibility","10","uswx","fri jan 29 09:29:41 2010"
"fortworthfrijan2909","Temperature","43","uswx","fri jan 29 09:29:42 2010"
"fortworthfrijan2909","Humidity","87","uswx","fri jan 29 09:29:42 2010"
"fortworthfrijan2909","Pressure","30.00","uswx","fri jan 29 09:29:42 2010"
"fortworthfrijan2909","Visibility","7","uswx","fri jan 29 09:29:42 2010"
"phoenixfrijan2909","Temperature","53","uswx","fri jan 29 09:29:44 2010"
"phoenixfrijan2909","Humidity","83","uswx","fri jan 29 09:29:44 2010"
"phoenixfrijan2909","Pressure","30.01","uswx","fri jan 29 09:29:44 2010"
"phoenixfrijan2909","Visibility","10","uswx","fri jan 29 09:29:44 2010"
"portlandfrijan2909","Temperature","47","uswx","fri jan 29 09:29:46 2010"
"portlandfrijan2909","Humidity","65","uswx","fri jan 29 09:29:46 2010"
"portlandfrijan2909","Pressure","29.98","uswx","fri jan 29 09:29:46 2010"
"portlandfrijan2909","Visibility","10","uswx","fri jan 29 09:29:46 2010"
"chicagofrijan2909","Temperature","14-Jul","uswx","fri jan 29 09:29:47 2010"
"chicagofrijan2909","Humidity","50","uswx","fri jan 29 09:29:47 2010"
"chicagofrijan2909","Pressure","30.58","uswx","fri jan 29 09:29:47 2010"
"chicagofrijan2909","Visibility","10","uswx","fri jan 29 09:29:47 2010"
"sanantoniofrijan2909","Temperature","56","uswx","fri jan 29 09:29:49 2010"
"sanantoniofrijan2909","Humidity","90","uswx","fri jan 29 09:29:49 2010"
"sanantoniofrijan2909","Pressure","29.85","uswx","fri jan 29 09:29:49 2010"
"sanantoniofrijan2909","Visibility","5","uswx","fri jan 29 09:29:49 2010"
"indianapolisfrijan2909","Temperature","12-Oct","uswx","fri jan 29 09:29:51 2010"
"indianapolisfrijan2909","Humidity","67","uswx","fri jan 29 09:29:51 2010"
"indianapolisfrijan2909","Pressure","30.50","uswx","fri jan 29 09:29:51 2010"
"indianapolisfrijan2909","Visibility","10","uswx","fri jan 29 09:29:51 2010"
"bostonfrijan2909","Temperature","16","uswx","fri jan 29 09:29:53 2010"
"bostonfrijan2909","Humidity","37","uswx","fri jan 29 09:29:53 2010"
"bostonfrijan2909","Pressure","29.96","uswx","fri jan 29 09:29:53 2010"
"bostonfrijan2909","Visibility","10","uswx","fri jan 29 09:29:53 2010"
"jacksonvillefrijan2909","Temperature","49","uswx","fri jan 29 09:29:55 2010"
"jacksonvillefrijan2909","Humidity","77","uswx","fri jan 29 09:29:55 2010"
"jacksonvillefrijan2909","Pressure","30.16","uswx","fri jan 29 09:29:55 2010"
"jacksonvillefrijan2909","Visibility","10","uswx","fri jan 29 09:29:55 2010"
"coluusfrijan2909","Temperature","13-Aug","uswx","fri jan 29 09:29:57 2010"
"coluusfrijan2909","Humidity","73","uswx","fri jan 29 09:29:57 2010"
"coluusfrijan2909","Pressure","30.48","uswx","fri jan 29 09:29:57 2010"
"coluusfrijan2909","Visibility","10","uswx","fri jan 29 09:29:57 2010"
"dallasfrijan2909","Temperature","43","uswx","fri jan 29 09:29:58 2010"
"dallasfrijan2909","Humidity","87","uswx","fri jan 29 09:29:58 2010"
"dallasfrijan2909","Pressure","30.03","uswx","fri jan 29 09:29:58 2010"
"dallasfrijan2909","Visibility","6","uswx","fri jan 29 09:29:58 2010"
"houstonfrijan2909","Temperature","65","uswx","fri jan 29 09:30:01 2010"
"houstonfrijan2909","Humidity","90","uswx","fri jan 29 09:30:01 2010"
"houstonfrijan2909","Pressure","29.84","uswx","fri jan 29 09:30:01 2010"
"houstonfrijan2909","Visibility","9","uswx","fri jan 29 09:30:01 2010"
"seattlefrijan2909","Temperature","46","uswx","fri jan 29 09:30:02 2010"
"seattlefrijan2909","Humidity","62","uswx","fri jan 29 09:30:02 2010"
"seattlefrijan2909","Pressure","30.00","uswx","fri jan 29 09:30:02 2010"
"seattlefrijan2909","Visibility","10","uswx","fri jan 29 09:30:02 2010"
"milwaukeefrijan2909","Temperature","16-Apr","uswx","fri jan 29 09:30:04 2010"
"milwaukeefrijan2909","Humidity","52","uswx","fri jan 29 09:30:04 2010"
"milwaukeefrijan2909","Pressure","30.57","uswx","fri jan 29 09:30:04 2010"
"milwaukeefrijan2909","Visibility","10","uswx","fri jan 29 09:30:04 2010"
"detroitfrijan2909","Temperature","13-Aug","uswx","fri jan 29 09:30:06 2010"
"detroitfrijan2909","Humidity","63","uswx","fri jan 29 09:30:06 2010"
"detroitfrijan2909","Pressure","30.45","uswx","fri jan 29 09:30:06 2010"
"detroitfrijan2909","Visibility","10","uswx","fri jan 29 09:30:06 2010"
"philadelphiafrijan2909","Temperature","19","uswx","fri jan 29 09:30:08 2010"
"philadelphiafrijan2909","Humidity","34","uswx","fri jan 29 09:30:08 2010"
"philadelphiafrijan2909","Pressure","30.31","uswx","fri jan 29 09:30:08 2010"
"philadelphiafrijan2909","Visibility","10","uswx","fri jan 29 09:30:08 2010"
"sanjosefrijan2912","Temperature","46","uswx","fri jan 29 12:01:07 2010"
"sanjosefrijan2912","Humidity","89","uswx","fri jan 29 12:01:07 2010"
"sanjosefrijan2912","Pressure","30.02","uswx","fri jan 29 12:01:07 2010"
"sanjosefrijan2912","Visibility","8","uswx","fri jan 29 12:01:07 2010"
"charlottefrijan2912","Temperature","40","uswx","fri jan 29 12:01:09 2010"
"charlottefrijan2912","Humidity","41","uswx","fri jan 29 12:01:09 2010"
"charlottefrijan2912","Pressure","30.21","uswx","fri jan 29 12:01:09 2010"
"charlottefrijan2912","Visibility","10","uswx","fri jan 29 12:01:09 2010"
"sandiegofrijan2912","Temperature","54","uswx","fri jan 29 12:01:11 2010"
"sandiegofrijan2912","Humidity","77","uswx","fri jan 29 12:01:11 2010"
"sandiegofrijan2912","Pressure","30.05","uswx","fri jan 29 12:01:11 2010"
"sandiegofrijan2912","Visibility","8","uswx","fri jan 29 12:01:11 2010"
"denverfrijan2912","Temperature","25","uswx","fri jan 29 12:01:13 2010"
"denverfrijan2912","Humidity","100","uswx","fri jan 29 12:01:13 2010"
"denverfrijan2912","Pressure","30.14","uswx","fri jan 29 12:01:13 2010"
"denverfrijan2912","Visibility","7","uswx","fri jan 29 12:01:13 2010"
"memphisfrijan2912","Temperature","32","uswx","fri jan 29 12:01:15 2010"
"memphisfrijan2912","Humidity","64","uswx","fri jan 29 12:01:15 2010"
"memphisfrijan2912","Pressure","30.21","uswx","fri jan 29 12:01:15 2010"
"memphisfrijan2912","Visibility","10","uswx","fri jan 29 12:01:15 2010"
"losangelesfrijan2912","Temperature","51","uswx","fri jan 29 12:01:17 2010"
"losangelesfrijan2912","Humidity","77","uswx","fri jan 29 12:01:17 2010"
"losangelesfrijan2912","Pressure","30.04","uswx","fri jan 29 12:01:17 2010"
"losangelesfrijan2912","Visibility","10","uswx","fri jan 29 12:01:17 2010"
"elpasofrijan2912","Temperature","30","uswx","fri jan 29 12:01:19 2010"
"elpasofrijan2912","Humidity","85","uswx","fri jan 29 12:01:19 2010"
"elpasofrijan2912","Pressure","30.11","uswx","fri jan 29 12:01:19 2010"
"elpasofrijan2912","Visibility","7","uswx","fri jan 29 12:01:19 2010"
"newyorkfrijan2912","Temperature","17","uswx","fri jan 29 12:01:21 2010"
"newyorkfrijan2912","Humidity","45","uswx","fri jan 29 12:01:21 2010"
"newyorkfrijan2912","Pressure","30.24","uswx","fri jan 29 12:01:21 2010"
"newyorkfrijan2912","Visibility","10","uswx","fri jan 29 12:01:21 2010"
"baltimorefrijan2912","Temperature","18","uswx","fri jan 29 12:01:23 2010"
"baltimorefrijan2912","Humidity","45","uswx","fri jan 29 12:01:23 2010"
"baltimorefrijan2912","Pressure","30.37","uswx","fri jan 29 12:01:23 2010"
"baltimorefrijan2912","Visibility","10","uswx","fri jan 29 12:01:23 2010"
"lasvegasfrijan2912","Temperature","42","uswx","fri jan 29 12:01:24 2010"
"lasvegasfrijan2912","Humidity","67","uswx","fri jan 29 12:01:24 2010"
"lasvegasfrijan2912","Pressure","30.06","uswx","fri jan 29 12:01:24 2010"
"lasvegasfrijan2912","Visibility","10","uswx","fri jan 29 12:01:24 2010"
"washingtonfrijan2912","Temperature","20","uswx","fri jan 29 12:01:26 2010"
"washingtonfrijan2912","Humidity","41","uswx","fri jan 29 12:01:26 2010"
"washingtonfrijan2912","Pressure","30.40","uswx","fri jan 29 12:01:26 2010"
"washingtonfrijan2912","Visibility","10","uswx","fri jan 29 12:01:26 2010"
"austfrijan2912","Temperature","44","uswx","fri jan 29 12:01:28 2010"
"austfrijan2912","Humidity","93","uswx","fri jan 29 12:01:28 2010"
"austfrijan2912","Pressure","29.96","uswx","fri jan 29 12:01:28 2010"
"austfrijan2912","Visibility","4","uswx","fri jan 29 12:01:28 2010"
"sanfranciscofrijan2912","Temperature","49","uswx","fri jan 29 12:01:30 2010"
"sanfranciscofrijan2912","Humidity","90","uswx","fri jan 29 12:01:30 2010"
"sanfranciscofrijan2912","Pressure","30.03","uswx","fri jan 29 12:01:30 2010"
"sanfranciscofrijan2912","Visibility","7","uswx","fri jan 29 12:01:30 2010"
"oklahomacityfrijan2912","Temperature","25","uswx","fri jan 29 12:01:32 2010"
"oklahomacityfrijan2912","Humidity","88","uswx","fri jan 29 12:01:32 2010"
"oklahomacityfrijan2912","Pressure","30.15","uswx","fri jan 29 12:01:32 2010"
"oklahomacityfrijan2912","Visibility","4","uswx","fri jan 29 12:01:32 2010"
"nashvillefrijan2912","Temperature","28","uswx","fri jan 29 12:01:34 2010"
"nashvillefrijan2912","Humidity","58","uswx","fri jan 29 12:01:34 2010"
"nashvillefrijan2912","Pressure","30.35","uswx","fri jan 29 12:01:34 2010"
"nashvillefrijan2912","Visibility","10","uswx","fri jan 29 12:01:34 2010"
"fortworthfrijan2912","Temperature","38","uswx","fri jan 29 12:01:36 2010"
"fortworthfrijan2912","Humidity","89","uswx","fri jan 29 12:01:36 2010"
"fortworthfrijan2912","Pressure","30.01","uswx","fri jan 29 12:01:36 2010"
"fortworthfrijan2912","Visibility","8","uswx","fri jan 29 12:01:36 2010"
"phoenixfrijan2912","Temperature","53","uswx","fri jan 29 12:01:38 2010"
"phoenixfrijan2912","Humidity","83","uswx","fri jan 29 12:01:38 2010"
"phoenixfrijan2912","Pressure","30.01","uswx","fri jan 29 12:01:38 2010"
"phoenixfrijan2912","Visibility","10","uswx","fri jan 29 12:01:38 2010"
"portlandfrijan2912","Temperature","49","uswx","fri jan 29 12:01:40 2010"
"portlandfrijan2912","Humidity","58","uswx","fri jan 29 12:01:40 2010"
"portlandfrijan2912","Pressure","29.96","uswx","fri jan 29 12:01:40 2010"
"portlandfrijan2912","Visibility","10","uswx","fri jan 29 12:01:40 2010"
"chicagofrijan2912","Temperature","14-Jun","uswx","fri jan 29 12:01:42 2010"
"chicagofrijan2912","Humidity","54","uswx","fri jan 29 12:01:42 2010"
"chicagofrijan2912","Pressure","30.58","uswx","fri jan 29 12:01:42 2010"
"chicagofrijan2912","Visibility","10","uswx","fri jan 29 12:01:42 2010"
"sanantoniofrijan2912","Temperature","46","uswx","fri jan 29 12:01:43 2010"
"sanantoniofrijan2912","Humidity","89","uswx","fri jan 29 12:01:43 2010"
"sanantoniofrijan2912","Pressure","29.90","uswx","fri jan 29 12:01:43 2010"
"sanantoniofrijan2912","Visibility","5","uswx","fri jan 29 12:01:43 2010"
"indianapolisfrijan2912","Temperature","11-Dec","uswx","fri jan 29 12:01:47 2010"
"indianapolisfrijan2912","Humidity","67","uswx","fri jan 29 12:01:47 2010"
"indianapolisfrijan2912","Pressure","30.49","uswx","fri jan 29 12:01:47 2010"
"indianapolisfrijan2912","Visibility","10","uswx","fri jan 29 12:01:47 2010"
"bostonfrijan2912","Temperature","14","uswx","fri jan 29 12:01:49 2010"
"bostonfrijan2912","Humidity","40","uswx","fri jan 29 12:01:49 2010"
"bostonfrijan2912","Pressure","29.99","uswx","fri jan 29 12:01:49 2010"
"bostonfrijan2912","Visibility","10","uswx","fri jan 29 12:01:49 2010"
"jacksonvillefrijan2912","Temperature","49","uswx","fri jan 29 12:01:52 2010"
"jacksonvillefrijan2912","Humidity","77","uswx","fri jan 29 12:01:52 2010"
"jacksonvillefrijan2912","Pressure","30.16","uswx","fri jan 29 12:01:52 2010"
"jacksonvillefrijan2912","Visibility","10","uswx","fri jan 29 12:01:52 2010"
"coluusfrijan2912","Temperature","13-Sep","uswx","fri jan 29 12:01:54 2010"
"coluusfrijan2912","Humidity","67","uswx","fri jan 29 12:01:54 2010"
"coluusfrijan2912","Pressure","30.49","uswx","fri jan 29 12:01:54 2010"
"coluusfrijan2912","Visibility","10","uswx","fri jan 29 12:01:54 2010"
"dallasfrijan2912","Temperature","41","uswx","fri jan 29 12:01:56 2010"
"dallasfrijan2912","Humidity","93","uswx","fri jan 29 12:01:56 2010"
"dallasfrijan2912","Pressure","30.01","uswx","fri jan 29 12:01:56 2010"
"dallasfrijan2912","Visibility","6","uswx","fri jan 29 12:01:56 2010"
"houstonfrijan2912","Temperature","66","uswx","fri jan 29 12:02:00 2010"
"houstonfrijan2912","Humidity","93","uswx","fri jan 29 12:02:00 2010"
"houstonfrijan2912","Pressure","29.80","uswx","fri jan 29 12:02:00 2010"
"houstonfrijan2912","Visibility","8","uswx","fri jan 29 12:02:00 2010"
