"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"newyorksunjan3100","Pressure","30.12","weather_gov","sun jan 31 00:44:52 2010"
"newyorksunjan3100","Visibility","10.00","weather_gov","sun jan 31 00:44:52 2010"
"philadelphiasunjan3113","Temperature","15","weather_gov","sun jan 31 13:57:34 2010"
"philadelphiasunjan3113","Humidity","51","weather_gov","sun jan 31 13:57:34 2010"
"philadelphiasunjan3113","Pressure","30.12","weather_gov","sun jan 31 13:57:34 2010"
"philadelphiasunjan3113","Visibility","10.00","weather_gov","sun jan 31 13:57:34 2010"
"newyorksunjan3118","Temperature","22","weather_gov","sun jan 31 18:26:40 2010"
"newyorksunjan3118","Humidity","38","weather_gov","sun jan 31 18:26:40 2010"
"newyorksunjan3118","Pressure","30.13","weather_gov","sun jan 31 18:26:40 2010"
"newyorksunjan3118","Visibility","10.00","weather_gov","sun jan 31 18:26:40 2010"
"tauntonsunjan3100","Temperature","22","weather_gov","sun jan 31 00:45:06 2010"
"tauntonsunjan3100","Humidity","38","weather_gov","sun jan 31 00:45:06 2010"
"tauntonsunjan3100","Pressure","30.13","weather_gov","sun jan 31 00:45:06 2010"
"tauntonsunjan3100","Visibility","10.00","weather_gov","sun jan 31 00:45:06 2010"
"baltimoresunjan3119","Temperature","29","weather_gov","sun jan 31 19:12:20 2010"
"baltimoresunjan3119","Humidity","28","weather_gov","sun jan 31 19:12:20 2010"
"baltimoresunjan3119","Pressure","30.18","weather_gov","sun jan 31 19:12:20 2010"
"baltimoresunjan3119","Visibility","NA","weather_gov","sun jan 31 19:12:20 2010"
"baltimoresunjan3119","Temperature","29","weather_gov","sun jan 31 19:55:21 2010"
"baltimoresunjan3119","Humidity","28","weather_gov","sun jan 31 19:55:21 2010"
"baltimoresunjan3119","Pressure","30.18","weather_gov","sun jan 31 19:55:21 2010"
"baltimoresunjan3119","Visibility","NA","weather_gov","sun jan 31 19:55:21 2010"
"baltimoresunjan3116","Temperature","24","weather_gov","sun jan 31 16:58:15 2010"
"baltimoresunjan3116","Humidity","35","weather_gov","sun jan 31 16:58:15 2010"
"baltimoresunjan3116","Pressure","30.25","weather_gov","sun jan 31 16:58:15 2010"
"baltimoresunjan3116","Visibility","10.00","weather_gov","sun jan 31 16:58:15 2010"
"baltimoresunjan3117","Temperature","24","weather_gov","sun jan 31 17:42:43 2010"
"baltimoresunjan3117","Humidity","35","weather_gov","sun jan 31 17:42:43 2010"
"baltimoresunjan3117","Pressure","30.25","weather_gov","sun jan 31 17:42:43 2010"
"baltimoresunjan3117","Visibility","10.00","weather_gov","sun jan 31 17:42:43 2010"
"newyorksatjan3000","Temperature","22","weather_gov","sat jan 30 00:35:50 2010"
"newyorksatjan3000","Humidity","38","weather_gov","sat jan 30 00:35:50 2010"
"newyorksatjan3000","Pressure","30.26","weather_gov","sat jan 30 00:35:50 2010"
"newyorksatjan3000","Visibility","10.00","weather_gov","sat jan 30 00:35:50 2010"
"newyorksatjan3002","Temperature","20","weather_gov","sat jan 30 02:04:01 2010"
"newyorksatjan3002","Humidity","41","weather_gov","sat jan 30 02:04:01 2010"
"newyorksatjan3002","Pressure","30.28","weather_gov","sat jan 30 02:04:01 2010"
"newyorksatjan3002","Visibility","10.00","weather_gov","sat jan 30 02:04:01 2010"
"newyorksatjan3002","Temperature","20","weather_gov","sat jan 30 02:47:49 2010"
"newyorksatjan3002","Humidity","41","weather_gov","sat jan 30 02:47:49 2010"
"newyorksatjan3002","Pressure","30.28","weather_gov","sat jan 30 02:47:49 2010"
"newyorksatjan3002","Visibility","10.00","weather_gov","sat jan 30 02:47:49 2010"
"newyorksatjan3004","Temperature","17","weather_gov","sat jan 30 04:59:14 2010"
"newyorksatjan3004","Humidity","47","weather_gov","sat jan 30 04:59:14 2010"
"newyorksatjan3004","Pressure","30.29","weather_gov","sat jan 30 04:59:14 2010"
"newyorksatjan3004","Visibility","10.00","weather_gov","sat jan 30 04:59:14 2010"
"newyorksatjan3005","Temperature","17","weather_gov","sat jan 30 05:42:53 2010"
"newyorksatjan3005","Humidity","47","weather_gov","sat jan 30 05:42:53 2010"
"newyorksatjan3005","Pressure","30.29","weather_gov","sat jan 30 05:42:53 2010"
"newyorksatjan3005","Visibility","10.00","weather_gov","sat jan 30 05:42:53 2010"
"philadelphiasatjan3011","Temperature","19","weather_gov","sat jan 30 11:24:57 2010"
"philadelphiasatjan3011","Humidity","43","weather_gov","sat jan 30 11:24:57 2010"
"philadelphiasatjan3011","Pressure","30.29","weather_gov","sat jan 30 11:24:57 2010"
"philadelphiasatjan3011","Visibility","10.00","weather_gov","sat jan 30 11:24:57 2010"
"newyorksatjan3004","Temperature","18","weather_gov","sat jan 30 04:15:25 2010"
"newyorksatjan3004","Humidity","45","weather_gov","sat jan 30 04:15:25 2010"
"newyorksatjan3004","Pressure","30.31","weather_gov","sat jan 30 04:15:25 2010"
"newyorksatjan3004","Visibility","10.00","weather_gov","sat jan 30 04:15:25 2010"
"philadelphiafrijan2921","Temperature","24","weather_gov","fri jan 29 21:37:36 2010"
"philadelphiafrijan2921","Humidity","35","weather_gov","fri jan 29 21:37:36 2010"
"philadelphiafrijan2921","Pressure","30.31","weather_gov","fri jan 29 21:37:36 2010"
"philadelphiafrijan2921","Visibility","10.00","weather_gov","fri jan 29 21:37:36 2010"
"philadelphiafrijan2922","Temperature","24","weather_gov","fri jan 29 22:23:54 2010"
"philadelphiafrijan2922","Humidity","35","weather_gov","fri jan 29 22:23:54 2010"
"philadelphiafrijan2922","Pressure","30.32","weather_gov","fri jan 29 22:23:54 2010"
"philadelphiafrijan2922","Visibility","10.00","weather_gov","fri jan 29 22:23:54 2010"
"baltimorefrijan2908","Temperature","23","weather_gov","fri jan 29 08:49:24 2010"
"baltimorefrijan2908","Humidity","36","weather_gov","fri jan 29 08:49:24 2010"
"baltimorefrijan2908","Pressure","30.33","weather_gov","fri jan 29 08:49:24 2010"
"baltimorefrijan2908","Visibility","NA","weather_gov","fri jan 29 08:49:24 2010"
"philadelphiasatjan3004","Temperature","22","weather_gov","sat jan 30 04:15:48 2010"
"philadelphiasatjan3004","Humidity","38","weather_gov","sat jan 30 04:15:48 2010"
"philadelphiasatjan3004","Pressure","30.34","weather_gov","sat jan 30 04:15:48 2010"
"philadelphiasatjan3004","Visibility","10.00","weather_gov","sat jan 30 04:15:48 2010"
"philadelphiasatjan3004","Temperature","22","weather_gov","sat jan 30 04:59:34 2010"
"philadelphiasatjan3004","Humidity","38","weather_gov","sat jan 30 04:59:34 2010"
"philadelphiasatjan3004","Pressure","30.34","weather_gov","sat jan 30 04:59:34 2010"
"philadelphiasatjan3004","Visibility","10.00","weather_gov","sat jan 30 04:59:34 2010"
"baltimorefrijan2920","Temperature","25","weather_gov","fri jan 29 20:51:13 2010"
"baltimorefrijan2920","Humidity","33","weather_gov","fri jan 29 20:51:13 2010"
"baltimorefrijan2920","Pressure","30.35","weather_gov","fri jan 29 20:51:13 2010"
"baltimorefrijan2920","Visibility","NA","weather_gov","fri jan 29 20:51:13 2010"
"baltimorefrijan2921","Temperature","25","weather_gov","fri jan 29 21:37:17 2010"
"baltimorefrijan2921","Humidity","33","weather_gov","fri jan 29 21:37:17 2010"
"baltimorefrijan2921","Pressure","30.35","weather_gov","fri jan 29 21:37:17 2010"
"baltimorefrijan2921","Visibility","NA","weather_gov","fri jan 29 21:37:17 2010"
"baltimoresatjan3001","Temperature","25","weather_gov","sat jan 30 01:19:29 2010"
"baltimoresatjan3001","Humidity","33","weather_gov","sat jan 30 01:19:29 2010"
"baltimoresatjan3001","Pressure","30.35","weather_gov","sat jan 30 01:19:29 2010"
"baltimoresatjan3001","Visibility","NA","weather_gov","sat jan 30 01:19:29 2010"
"baltimoresatjan3007","Temperature","22","weather_gov","sat jan 30 07:12:09 2010"
"baltimoresatjan3007","Humidity","38","weather_gov","sat jan 30 07:12:09 2010"
"baltimoresatjan3007","Pressure","30.36","weather_gov","sat jan 30 07:12:09 2010"
"baltimoresatjan3007","Visibility","NA","weather_gov","sat jan 30 07:12:09 2010"
"baltimoresatjan3007","Temperature","22","weather_gov","sat jan 30 07:55:16 2010"
"baltimoresatjan3007","Humidity","38","weather_gov","sat jan 30 07:55:16 2010"
"baltimoresatjan3007","Pressure","30.36","weather_gov","sat jan 30 07:55:16 2010"
"baltimoresatjan3007","Visibility","NA","weather_gov","sat jan 30 07:55:16 2010"
"baltimoresatjan3004","Temperature","23","weather_gov","sat jan 30 04:15:27 2010"
"baltimoresatjan3004","Humidity","36","weather_gov","sat jan 30 04:15:27 2010"
"baltimoresatjan3004","Pressure","30.37","weather_gov","sat jan 30 04:15:27 2010"
"baltimoresatjan3004","Visibility","NA","weather_gov","sat jan 30 04:15:27 2010"
"baltimoresatjan3004","Temperature","23","weather_gov","sat jan 30 04:59:15 2010"
"baltimoresatjan3004","Humidity","36","weather_gov","sat jan 30 04:59:15 2010"
"baltimoresatjan3004","Pressure","30.37","weather_gov","sat jan 30 04:59:15 2010"
"baltimoresatjan3004","Visibility","NA","weather_gov","sat jan 30 04:59:15 2010"
"baltimoresatjan3004","Temperature","24","weather_gov","sat jan 30 04:15:29 2010"
"baltimoresatjan3004","Humidity","35","weather_gov","sat jan 30 04:15:29 2010"
"baltimoresatjan3004","Pressure","30.38","weather_gov","sat jan 30 04:15:29 2010"
"baltimoresatjan3004","Visibility","10.00","weather_gov","sat jan 30 04:15:29 2010"
"baltimorefrijan2912","Temperature","20","weather_gov","fri jan 29 12:06:03 2010"
"baltimorefrijan2912","Humidity","41","weather_gov","fri jan 29 12:06:03 2010"
"baltimorefrijan2912","Pressure","30.40","weather_gov","fri jan 29 12:06:03 2010"
"baltimorefrijan2912","Visibility","10.00","weather_gov","fri jan 29 12:06:03 2010"
"baltimorefrijan2912","Temperature","20","weather_gov","fri jan 29 12:52:34 2010"
"baltimorefrijan2912","Humidity","41","weather_gov","fri jan 29 12:52:34 2010"
"baltimorefrijan2912","Pressure","30.40","weather_gov","fri jan 29 12:52:34 2010"
"baltimorefrijan2912","Visibility","10.00","weather_gov","fri jan 29 12:52:34 2010"
"baltimorefrijan2913","Temperature","20","weather_gov","fri jan 29 13:41:10 2010"
"baltimorefrijan2913","Humidity","41","weather_gov","fri jan 29 13:41:10 2010"
"baltimorefrijan2913","Pressure","30.40","weather_gov","fri jan 29 13:41:10 2010"
"baltimorefrijan2913","Visibility","NA","weather_gov","fri jan 29 13:41:10 2010"
"baltimorefrijan2917","Temperature","22","weather_gov","fri jan 29 17:31:52 2010"
"baltimorefrijan2917","Humidity","38","weather_gov","fri jan 29 17:31:52 2010"
"baltimorefrijan2917","Pressure","30.40","weather_gov","fri jan 29 17:31:52 2010"
"baltimorefrijan2917","Visibility","NA","weather_gov","fri jan 29 17:31:52 2010"
"detroitsatjan3001","Temperature","17","weather_gov","sat jan 30 01:19:47 2010"
"detroitsatjan3001","Humidity","47","weather_gov","sat jan 30 01:19:47 2010"
"detroitsatjan3001","Pressure","30.41","weather_gov","sat jan 30 01:19:47 2010"
"detroitsatjan3001","Visibility","10.00","weather_gov","sat jan 30 01:19:47 2010"
"detroitsatjan3000","Temperature","18","weather_gov","sat jan 30 00:36:12 2010"
"detroitsatjan3000","Humidity","45","weather_gov","sat jan 30 00:36:12 2010"
"detroitsatjan3000","Pressure","30.41","weather_gov","sat jan 30 00:36:12 2010"
"detroitsatjan3000","Visibility","10.00","weather_gov","sat jan 30 00:36:12 2010"
"wilmingtonfrijan2921","Temperature","17","weather_gov","fri jan 29 21:37:30 2010"
"wilmingtonfrijan2921","Humidity","47","weather_gov","fri jan 29 21:37:30 2010"
"wilmingtonfrijan2921","Pressure","30.41","weather_gov","fri jan 29 21:37:30 2010"
"wilmingtonfrijan2921","Visibility","10.00","weather_gov","fri jan 29 21:37:30 2010"
"baltimorefrijan2915","Temperature","21","weather_gov","fri jan 29 15:11:46 2010"
"baltimorefrijan2915","Humidity","39","weather_gov","fri jan 29 15:11:46 2010"
"baltimorefrijan2915","Pressure","30.42","weather_gov","fri jan 29 15:11:46 2010"
"baltimorefrijan2915","Visibility","NA","weather_gov","fri jan 29 15:11:46 2010"
"baltimorefrijan2915","Temperature","21","weather_gov","fri jan 29 15:58:48 2010"
"baltimorefrijan2915","Humidity","39","weather_gov","fri jan 29 15:58:48 2010"
"baltimorefrijan2915","Pressure","30.42","weather_gov","fri jan 29 15:58:48 2010"
"baltimorefrijan2915","Visibility","NA","weather_gov","fri jan 29 15:58:48 2010"
"baltimorefrijan2913","Temperature","20","weather_gov","fri jan 29 13:41:13 2010"
"baltimorefrijan2913","Humidity","41","weather_gov","fri jan 29 13:41:13 2010"
"baltimorefrijan2913","Pressure","30.43","weather_gov","fri jan 29 13:41:13 2010"
"baltimorefrijan2913","Visibility","10.00","weather_gov","fri jan 29 13:41:13 2010"
"baltimorefrijan2914","Temperature","20","weather_gov","fri jan 29 14:25:40 2010"
"baltimorefrijan2914","Humidity","41","weather_gov","fri jan 29 14:25:40 2010"
"baltimorefrijan2914","Pressure","30.44","weather_gov","fri jan 29 14:25:40 2010"
"baltimorefrijan2914","Visibility","10.00","weather_gov","fri jan 29 14:25:40 2010"
"baltimorefrijan2916","Temperature","21","weather_gov","fri jan 29 16:43:24 2010"
"baltimorefrijan2916","Humidity","39","weather_gov","fri jan 29 16:43:24 2010"
"baltimorefrijan2916","Pressure","30.44","weather_gov","fri jan 29 16:43:24 2010"
"baltimorefrijan2916","Visibility","NA","weather_gov","fri jan 29 16:43:24 2010"
"wilmingtonfrijan2920","Temperature","16","weather_gov","fri jan 29 20:51:29 2010"
"wilmingtonfrijan2920","Humidity","49","weather_gov","fri jan 29 20:51:29 2010"
"wilmingtonfrijan2920","Pressure","30.44","weather_gov","fri jan 29 20:51:29 2010"
"wilmingtonfrijan2920","Visibility","10.00","weather_gov","fri jan 29 20:51:29 2010"
"detroitfrijan2915","Temperature","12-Oct","weather_gov","fri jan 29 15:12:05 2010"
"detroitfrijan2915","Humidity","63","weather_gov","fri jan 29 15:12:05 2010"
"detroitfrijan2915","Pressure","30.47","weather_gov","fri jan 29 15:12:05 2010"
"detroitfrijan2915","Visibility","10.00","weather_gov","fri jan 29 15:12:05 2010"
"detroitfrijan2915","Temperature","12-Oct","weather_gov","fri jan 29 15:59:09 2010"
"detroitfrijan2915","Humidity","63","weather_gov","fri jan 29 15:59:09 2010"
"detroitfrijan2915","Pressure","30.47","weather_gov","fri jan 29 15:59:09 2010"
"detroitfrijan2915","Visibility","10.00","weather_gov","fri jan 29 15:59:09 2010"
"tauntonsunjan3121","Temperature","28","weather_gov","sun jan 31 21:23:00 2010"
"tauntonsunjan3121","Humidity","31","weather_gov","sun jan 31 21:23:00 2010"
"tauntonsunjan3121","Pressure","29.97","weather_gov","sun jan 31 21:23:00 2010"
"tauntonsunjan3121","Visibility","10.00","weather_gov","sun jan 31 21:23:00 2010"
"newyorksunjan3122","Temperature","30","weather_gov","sun jan 31 22:07:32 2010"
"newyorksunjan3122","Humidity","29","weather_gov","sun jan 31 22:07:32 2010"
"newyorksunjan3122","Pressure","30.08","weather_gov","sun jan 31 22:07:32 2010"
"newyorksunjan3122","Visibility","10.00","weather_gov","sun jan 31 22:07:32 2010"
"newyorksunjan3122","Temperature","30","weather_gov","sun jan 31 22:50:28 2010"
"newyorksunjan3122","Humidity","29","weather_gov","sun jan 31 22:50:28 2010"
"newyorksunjan3122","Pressure","30.08","weather_gov","sun jan 31 22:50:28 2010"
"newyorksunjan3122","Visibility","10.00","weather_gov","sun jan 31 22:50:28 2010"
"newyorksunjan3123","Temperature","29","weather_gov","sun jan 31 23:34:36 2010"
"newyorksunjan3123","Humidity","30","weather_gov","sun jan 31 23:34:36 2010"
"newyorksunjan3123","Pressure","30.08","weather_gov","sun jan 31 23:34:36 2010"
"newyorksunjan3123","Visibility","10.00","weather_gov","sun jan 31 23:34:36 2010"
"newyorksunjan3120","Temperature","27","weather_gov","sun jan 31 20:39:22 2010"
"newyorksunjan3120","Humidity","32","weather_gov","sun jan 31 20:39:22 2010"
"newyorksunjan3120","Pressure","30.09","weather_gov","sun jan 31 20:39:22 2010"
"newyorksunjan3120","Visibility","10.00","weather_gov","sun jan 31 20:39:22 2010"
"newyorksunjan3121","Temperature","29","weather_gov","sun jan 31 21:22:47 2010"
"newyorksunjan3121","Humidity","30","weather_gov","sun jan 31 21:22:47 2010"
"newyorksunjan3121","Pressure","30.09","weather_gov","sun jan 31 21:22:47 2010"
"newyorksunjan3121","Visibility","10.00","weather_gov","sun jan 31 21:22:47 2010"
"philadelphiasunjan3112","Temperature","15","weather_gov","sun jan 31 12:30:49 2010"
"philadelphiasunjan3112","Humidity","53","weather_gov","sun jan 31 12:30:49 2010"
"philadelphiasunjan3112","Pressure","30.09","weather_gov","sun jan 31 12:30:49 2010"
"philadelphiasunjan3112","Visibility","10.00","weather_gov","sun jan 31 12:30:49 2010"
"newyorksunjan3119","Temperature","25","weather_gov","sun jan 31 19:12:19 2010"
"newyorksunjan3119","Humidity","35","weather_gov","sun jan 31 19:12:19 2010"
"newyorksunjan3119","Pressure","30.10","weather_gov","sun jan 31 19:12:19 2010"
"newyorksunjan3119","Visibility","10.00","weather_gov","sun jan 31 19:12:19 2010"
"newyorksunjan3119","Temperature","25","weather_gov","sun jan 31 19:55:20 2010"
"newyorksunjan3119","Humidity","35","weather_gov","sun jan 31 19:55:20 2010"
"newyorksunjan3119","Pressure","30.10","weather_gov","sun jan 31 19:55:20 2010"
"newyorksunjan3119","Visibility","10.00","weather_gov","sun jan 31 19:55:20 2010"
"newyorkmonfeb102","Temperature","28","weather_gov","mon feb 1 02:31:42 2010"
"newyorkmonfeb102","Humidity","31","weather_gov","mon feb 1 02:31:42 2010"
"newyorkmonfeb102","Pressure","30.11","weather_gov","mon feb 1 02:31:42 2010"
"newyorkmonfeb102","Visibility","10.00","weather_gov","mon feb 1 02:31:42 2010"
"philadelphiasunjan3113","Temperature","14","weather_gov","sun jan 31 13:14:47 2010"
"philadelphiasunjan3113","Humidity","56","weather_gov","sun jan 31 13:14:47 2010"
"philadelphiasunjan3113","Pressure","30.12","weather_gov","sun jan 31 13:14:47 2010"
"philadelphiasunjan3113","Visibility","10.00","weather_gov","sun jan 31 13:14:47 2010"
"baltimoresunjan3113","Temperature","17","weather_gov","sun jan 31 13:14:28 2010"
"baltimoresunjan3113","Humidity","49","weather_gov","sun jan 31 13:14:28 2010"
"baltimoresunjan3113","Pressure","30.16","weather_gov","sun jan 31 13:14:28 2010"
"baltimoresunjan3113","Visibility","NA","weather_gov","sun jan 31 13:14:28 2010"
"baltimoresunjan3113","Temperature","17","weather_gov","sun jan 31 13:57:13 2010"
"baltimoresunjan3113","Humidity","49","weather_gov","sun jan 31 13:57:13 2010"
"baltimoresunjan3113","Pressure","30.16","weather_gov","sun jan 31 13:57:13 2010"
"baltimoresunjan3113","Visibility","NA","weather_gov","sun jan 31 13:57:13 2010"
"baltimoresunjan3120","Temperature","30","weather_gov","sun jan 31 20:39:23 2010"
"baltimoresunjan3120","Humidity","29","weather_gov","sun jan 31 20:39:23 2010"
"baltimoresunjan3120","Pressure","30.17","weather_gov","sun jan 31 20:39:23 2010"
"baltimoresunjan3120","Visibility","NA","weather_gov","sun jan 31 20:39:23 2010"
"baltimoresunjan3113","Temperature","17","weather_gov","sun jan 31 13:57:15 2010"
"baltimoresunjan3113","Humidity","49","weather_gov","sun jan 31 13:57:15 2010"
"baltimoresunjan3113","Pressure","30.20","weather_gov","sun jan 31 13:57:15 2010"
"baltimoresunjan3113","Visibility","10.00","weather_gov","sun jan 31 13:57:15 2010"
"baltimoresunjan3114","Temperature","17","weather_gov","sun jan 31 14:41:03 2010"
"baltimoresunjan3114","Humidity","49","weather_gov","sun jan 31 14:41:03 2010"
"baltimoresunjan3114","Pressure","30.20","weather_gov","sun jan 31 14:41:03 2010"
"baltimoresunjan3114","Visibility","10.00","weather_gov","sun jan 31 14:41:03 2010"
"baltimoresunjan3116","Temperature","22","weather_gov","sun jan 31 16:14:23 2010"
"baltimoresunjan3116","Humidity","40","weather_gov","sun jan 31 16:14:23 2010"
"baltimoresunjan3116","Pressure","30.23","weather_gov","sun jan 31 16:14:23 2010"
"baltimoresunjan3116","Visibility","10.00","weather_gov","sun jan 31 16:14:23 2010"
"baltimoresunjan3118","Temperature","25","weather_gov","sun jan 31 18:26:42 2010"
"baltimoresunjan3118","Humidity","35","weather_gov","sun jan 31 18:26:42 2010"
"baltimoresunjan3118","Pressure","30.24","weather_gov","sun jan 31 18:26:42 2010"
"baltimoresunjan3118","Visibility","10.00","weather_gov","sun jan 31 18:26:42 2010"
"baltimoresatjan3014","Temperature","21","weather_gov","sat jan 30 14:19:43 2010"
"baltimoresatjan3014","Humidity","41","weather_gov","sat jan 30 14:19:43 2010"
"baltimoresatjan3014","Pressure","30.25","weather_gov","sat jan 30 14:19:43 2010"
"baltimoresatjan3014","Visibility","NA","weather_gov","sat jan 30 14:19:43 2010"
"newyorksatjan3001","Temperature","21","weather_gov","sat jan 30 01:19:28 2010"
"newyorksatjan3001","Humidity","41","weather_gov","sat jan 30 01:19:28 2010"
"newyorksatjan3001","Pressure","30.27","weather_gov","sat jan 30 01:19:28 2010"
"newyorksatjan3001","Visibility","10.00","weather_gov","sat jan 30 01:19:28 2010"
"philadelphiafrijan2923","Temperature","24","weather_gov","fri jan 29 23:08:06 2010"
"philadelphiafrijan2923","Humidity","36","weather_gov","fri jan 29 23:08:06 2010"
"philadelphiafrijan2923","Pressure","30.31","weather_gov","fri jan 29 23:08:06 2010"
"philadelphiafrijan2923","Visibility","10.00","weather_gov","fri jan 29 23:08:06 2010"
"philadelphiafrijan2923","Temperature","24","weather_gov","fri jan 29 23:52:05 2010"
"philadelphiafrijan2923","Humidity","36","weather_gov","fri jan 29 23:52:05 2010"
"philadelphiafrijan2923","Pressure","30.31","weather_gov","fri jan 29 23:52:05 2010"
"philadelphiafrijan2923","Visibility","10.00","weather_gov","fri jan 29 23:52:05 2010"
"philadelphiasatjan3000","Temperature","23","weather_gov","sat jan 30 00:36:13 2010"
"philadelphiasatjan3000","Humidity","38","weather_gov","sat jan 30 00:36:13 2010"
"philadelphiasatjan3000","Pressure","30.32","weather_gov","sat jan 30 00:36:13 2010"
"philadelphiasatjan3000","Visibility","10.00","weather_gov","sat jan 30 00:36:13 2010"
"philadelphiasatjan3001","Temperature","23","weather_gov","sat jan 30 01:19:48 2010"
"philadelphiasatjan3001","Humidity","38","weather_gov","sat jan 30 01:19:48 2010"
"philadelphiasatjan3001","Pressure","30.33","weather_gov","sat jan 30 01:19:48 2010"
"philadelphiasatjan3001","Visibility","10.00","weather_gov","sat jan 30 01:19:48 2010"
"philadelphiasatjan3002","Temperature","23","weather_gov","sat jan 30 02:04:28 2010"
"philadelphiasatjan3002","Humidity","38","weather_gov","sat jan 30 02:04:28 2010"
"philadelphiasatjan3002","Pressure","30.33","weather_gov","sat jan 30 02:04:28 2010"
"philadelphiasatjan3002","Visibility","10.00","weather_gov","sat jan 30 02:04:28 2010"
"philadelphiasatjan3002","Temperature","23","weather_gov","sat jan 30 02:48:10 2010"
"philadelphiasatjan3002","Humidity","38","weather_gov","sat jan 30 02:48:10 2010"
"philadelphiasatjan3002","Pressure","30.34","weather_gov","sat jan 30 02:48:10 2010"
"philadelphiasatjan3002","Visibility","10.00","weather_gov","sat jan 30 02:48:10 2010"
"philadelphiasatjan3003","Temperature","22","weather_gov","sat jan 30 03:32:04 2010"
"philadelphiasatjan3003","Humidity","40","weather_gov","sat jan 30 03:32:04 2010"
"philadelphiasatjan3003","Pressure","30.34","weather_gov","sat jan 30 03:32:04 2010"
"philadelphiasatjan3003","Visibility","10.00","weather_gov","sat jan 30 03:32:04 2010"
"philadelphiasatjan3006","Temperature","21","weather_gov","sat jan 30 06:28:54 2010"
"philadelphiasatjan3006","Humidity","41","weather_gov","sat jan 30 06:28:54 2010"
"philadelphiasatjan3006","Pressure","30.34","weather_gov","sat jan 30 06:28:54 2010"
"philadelphiasatjan3006","Visibility","10.00","weather_gov","sat jan 30 06:28:54 2010"
"philadelphiasatjan3005","Temperature","22","weather_gov","sat jan 30 05:43:18 2010"
"philadelphiasatjan3005","Humidity","40","weather_gov","sat jan 30 05:43:18 2010"
"philadelphiasatjan3005","Pressure","30.34","weather_gov","sat jan 30 05:43:18 2010"
"philadelphiasatjan3005","Visibility","10.00","weather_gov","sat jan 30 05:43:18 2010"
"baltimoresatjan3008","Temperature","22","weather_gov","sat jan 30 08:38:13 2010"
"baltimoresatjan3008","Humidity","40","weather_gov","sat jan 30 08:38:13 2010"
"baltimoresatjan3008","Pressure","30.35","weather_gov","sat jan 30 08:38:13 2010"
"baltimoresatjan3008","Visibility","NA","weather_gov","sat jan 30 08:38:13 2010"
