"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"bostonfrijan2909","Temperature","16","yahoo","fri jan 29 09:19:56 2010"
"jacksonvillefrijan2909","Temperature","49","yahoo","fri jan 29 09:19:56 2010"
"columbusfrijan2909","Temperature","11","yahoo","fri jan 29 09:19:57 2010"
"dallasfrijan2909","Temperature","43","yahoo","fri jan 29 09:19:57 2010"
"seattlefrijan2909","Temperature","46","yahoo","fri jan 29 09:19:58 2010"
"houstonfrijan2909","Temperature","64","yahoo","fri jan 29 09:19:58 2010"
"milwaukeefrijan2909","Temperature","4","yahoo","fri jan 29 09:19:59 2010"
"detroitfrijan2909","Temperature","8","yahoo","fri jan 29 09:20:00 2010"
"philadelphiafrijan2909","Temperature","19","yahoo","fri jan 29 09:20:00 2010"
"sanjosefrijan2911","Temperature","46","yahoo","fri jan 29 11:51:41 2010"
"charlottefrijan2911","Temperature","41","yahoo","fri jan 29 11:51:42 2010"
"denverfrijan2911","Temperature","24","yahoo","fri jan 29 11:51:43 2010"
"sandiegofrijan2911","Temperature","49","yahoo","fri jan 29 11:51:43 2010"
"memphisfrijan2911","Temperature","32","yahoo","fri jan 29 11:51:44 2010"
"elpasofrijan2911","Temperature","30","yahoo","fri jan 29 11:51:45 2010"
"losangelesfrijan2911","Temperature","54","yahoo","fri jan 29 11:51:45 2010"
"newyorkfrijan2911","Temperature","17","yahoo","fri jan 29 11:51:46 2010"
"baltimorefrijan2911","Temperature","21","yahoo","fri jan 29 11:51:47 2010"
"lasvegasfrijan2911","Temperature","47","yahoo","fri jan 29 11:51:47 2010"
"washingtonfrijan2911","Temperature","21","yahoo","fri jan 29 11:51:48 2010"
"austinfrijan2911","Temperature","46","yahoo","fri jan 29 11:51:49 2010"
"sanfranciscofrijan2911","Temperature","46","yahoo","fri jan 29 11:51:49 2010"
"oklahomacityfrijan2911","Temperature","25","yahoo","fri jan 29 11:51:50 2010"
"nashvillefrijan2911","Temperature","28","yahoo","fri jan 29 11:51:51 2010"
"fortworthfrijan2911","Temperature","39","yahoo","fri jan 29 11:51:51 2010"
"portlandfrijan2911","Temperature","47","yahoo","fri jan 29 11:51:52 2010"
"phoenixfrijan2911","Temperature","53","yahoo","fri jan 29 11:51:52 2010"
"chicagofrijan2911","Temperature","7","yahoo","fri jan 29 11:51:53 2010"
"indianapolisfrijan2911","Temperature","11","yahoo","fri jan 29 11:51:54 2010"
"sanantoniofrijan2911","Temperature","52","yahoo","fri jan 29 11:51:54 2010"
"bostonfrijan2911","Temperature","14","yahoo","fri jan 29 11:51:55 2010"
"columbusfrijan2911","Temperature","11","yahoo","fri jan 29 11:51:56 2010"
"jacksonvillefrijan2911","Temperature","49","yahoo","fri jan 29 11:51:56 2010"
"dallasfrijan2911","Temperature","41","yahoo","fri jan 29 11:51:57 2010"
"houstonfrijan2911","Temperature","66","yahoo","fri jan 29 11:51:57 2010"
"seattlefrijan2911","Temperature","44","yahoo","fri jan 29 11:51:58 2010"
"milwaukeefrijan2911","Temperature","4","yahoo","fri jan 29 11:51:59 2010"
"detroitfrijan2911","Temperature","7","yahoo","fri jan 29 11:51:59 2010"
"philadelphiafrijan2911","Temperature","18","yahoo","fri jan 29 11:52:00 2010"
"charlottefrijan2912","Temperature","40","yahoo","fri jan 29 12:36:22 2010"
"sanjosefrijan2912","Temperature","46","yahoo","fri jan 29 12:36:22 2010"
"denverfrijan2912","Temperature","25","yahoo","fri jan 29 12:36:23 2010"
"sandiegofrijan2912","Temperature","49","yahoo","fri jan 29 12:36:23 2010"
"memphisfrijan2912","Temperature","32","yahoo","fri jan 29 12:36:24 2010"
"elpasofrijan2912","Temperature","30","yahoo","fri jan 29 12:36:25 2010"
"losangelesfrijan2912","Temperature","52","yahoo","fri jan 29 12:36:25 2010"
"newyorkfrijan2912","Temperature","17","yahoo","fri jan 29 12:36:26 2010"
"baltimorefrijan2912","Temperature","19","yahoo","fri jan 29 12:36:26 2010"
"washingtonfrijan2912","Temperature","20","yahoo","fri jan 29 12:36:27 2010"
"lasvegasfrijan2912","Temperature","44","yahoo","fri jan 29 12:36:27 2010"
"austinfrijan2912","Temperature","44","yahoo","fri jan 29 12:36:28 2010"
"oklahomacityfrijan2912","Temperature","24","yahoo","fri jan 29 12:36:29 2010"
"sanfranciscofrijan2912","Temperature","49","yahoo","fri jan 29 12:36:29 2010"
"nashvillefrijan2912","Temperature","28","yahoo","fri jan 29 12:36:30 2010"
"fortworthfrijan2912","Temperature","38","yahoo","fri jan 29 12:36:30 2010"
"portlandfrijan2912","Temperature","49","yahoo","fri jan 29 12:36:31 2010"
"phoenixfrijan2912","Temperature","53","yahoo","fri jan 29 12:36:31 2010"
"chicagofrijan2912","Temperature","6","yahoo","fri jan 29 12:36:32 2010"
"indianapolisfrijan2912","Temperature","12","yahoo","fri jan 29 12:36:33 2010"
"sanantoniofrijan2912","Temperature","49","yahoo","fri jan 29 12:36:33 2010"
"bostonfrijan2912","Temperature","14","yahoo","fri jan 29 12:36:34 2010"
"jacksonvillefrijan2912","Temperature","49","yahoo","fri jan 29 12:36:34 2010"
"columbusfrijan2912","Temperature","11","yahoo","fri jan 29 12:36:35 2010"
"dallasfrijan2912","Temperature","41","yahoo","fri jan 29 12:36:35 2010"
"seattlefrijan2912","Temperature","45","yahoo","fri jan 29 12:36:36 2010"
"houstonfrijan2912","Temperature","66","yahoo","fri jan 29 12:36:36 2010"
"milwaukeefrijan2912","Temperature","3","yahoo","fri jan 29 12:36:37 2010"
"detroitfrijan2912","Temperature","7","yahoo","fri jan 29 12:36:37 2010"
"philadelphiafrijan2912","Temperature","18","yahoo","fri jan 29 12:36:38 2010"
"charlottefrijan2913","Temperature","38","yahoo","fri jan 29 13:22:52 2010"
"sanjosefrijan2913","Temperature","46","yahoo","fri jan 29 13:22:52 2010"
"denverfrijan2913","Temperature","22","yahoo","fri jan 29 13:22:53 2010"
"sandiegofrijan2913","Temperature","49","yahoo","fri jan 29 13:22:53 2010"
"memphisfrijan2913","Temperature","32","yahoo","fri jan 29 13:22:54 2010"
"elpasofrijan2913","Temperature","30","yahoo","fri jan 29 13:22:55 2010"
"losangelesfrijan2913","Temperature","52","yahoo","fri jan 29 13:22:55 2010"
"newyorkfrijan2913","Temperature","16","yahoo","fri jan 29 13:22:56 2010"
"baltimorefrijan2913","Temperature","19","yahoo","fri jan 29 13:22:57 2010"
"lasvegasfrijan2913","Temperature","44","yahoo","fri jan 29 13:22:57 2010"
"washingtonfrijan2913","Temperature","20","yahoo","fri jan 29 13:22:58 2010"
"austinfrijan2913","Temperature","43","yahoo","fri jan 29 13:22:58 2010"
"sanfranciscofrijan2913","Temperature","48","yahoo","fri jan 29 13:22:59 2010"
"oklahomacityfrijan2913","Temperature","24","yahoo","fri jan 29 13:23:00 2010"
"nashvillefrijan2913","Temperature","28","yahoo","fri jan 29 13:23:00 2010"
"fortworthfrijan2913","Temperature","37","yahoo","fri jan 29 13:23:01 2010"
"portlandfrijan2913","Temperature","48","yahoo","fri jan 29 13:23:02 2010"
"phoenixfrijan2913","Temperature","53","yahoo","fri jan 29 13:23:02 2010"
"chicagofrijan2913","Temperature","6","yahoo","fri jan 29 13:23:03 2010"
"indianapolisfrijan2913","Temperature","13","yahoo","fri jan 29 13:23:04 2010"
"sanantoniofrijan2913","Temperature","47","yahoo","fri jan 29 13:23:04 2010"
"bostonfrijan2913","Temperature","13","yahoo","fri jan 29 13:23:05 2010"
"columbusfrijan2913","Temperature","11","yahoo","fri jan 29 13:23:06 2010"
"jacksonvillefrijan2913","Temperature","50","yahoo","fri jan 29 13:23:06 2010"
"dallasfrijan2913","Temperature","39","yahoo","fri jan 29 13:23:07 2010"
"houstonfrijan2913","Temperature","64","yahoo","fri jan 29 13:23:07 2010"
"seattlefrijan2913","Temperature","44","yahoo","fri jan 29 13:23:08 2010"
"milwaukeefrijan2913","Temperature","3","yahoo","fri jan 29 13:23:09 2010"
"detroitfrijan2913","Temperature","8","yahoo","fri jan 29 13:23:09 2010"
"philadelphiafrijan2913","Temperature","17","yahoo","fri jan 29 13:23:10 2010"
"charlottefrijan2914","Temperature","38","yahoo","fri jan 29 14:11:30 2010"
"sanjosefrijan2914","Temperature","45","yahoo","fri jan 29 14:11:30 2010"
"denverfrijan2914","Temperature","22","yahoo","fri jan 29 14:11:31 2010"
"sandiegofrijan2914","Temperature","49","yahoo","fri jan 29 14:11:31 2010"
"memphisfrijan2914","Temperature","32","yahoo","fri jan 29 14:11:32 2010"
"losangelesfrijan2914","Temperature","50","yahoo","fri jan 29 14:11:32 2010"
"newyorkfrijan2914","Temperature","16","yahoo","fri jan 29 14:11:33 2010"
"elpasofrijan2914","Temperature","30","yahoo","fri jan 29 14:11:33 2010"
"baltimorefrijan2914","Temperature","19","yahoo","fri jan 29 14:11:34 2010"
"lasvegasfrijan2914","Temperature","44","yahoo","fri jan 29 14:11:34 2010"
"washingtonfrijan2914","Temperature","20","yahoo","fri jan 29 14:11:35 2010"
"austinfrijan2914","Temperature","43","yahoo","fri jan 29 14:11:35 2010"
"oklahomacityfrijan2914","Temperature","24","yahoo","fri jan 29 14:11:36 2010"
"sanfranciscofrijan2914","Temperature","48","yahoo","fri jan 29 14:11:36 2010"
"nashvillefrijan2914","Temperature","28","yahoo","fri jan 29 14:11:37 2010"
"fortworthfrijan2914","Temperature","37","yahoo","fri jan 29 14:11:37 2010"
"phoenixfrijan2914","Temperature","51","yahoo","fri jan 29 14:11:38 2010"
"chicagofrijan2914","Temperature","6","yahoo","fri jan 29 14:11:39 2010"
"portlandfrijan2914","Temperature","48","yahoo","fri jan 29 14:11:39 2010"
"indianapolisfrijan2914","Temperature","13","yahoo","fri jan 29 14:11:40 2010"
"sanantoniofrijan2914","Temperature","47","yahoo","fri jan 29 14:11:40 2010"
"bostonfrijan2914","Temperature","13","yahoo","fri jan 29 14:11:41 2010"
"jacksonvillefrijan2914","Temperature","50","yahoo","fri jan 29 14:11:41 2010"
"columbusfrijan2914","Temperature","11","yahoo","fri jan 29 14:11:42 2010"
"dallasfrijan2914","Temperature","39","yahoo","fri jan 29 14:11:42 2010"
"seattlefrijan2914","Temperature","44","yahoo","fri jan 29 14:11:43 2010"
"houstonfrijan2914","Temperature","61","yahoo","fri jan 29 14:11:43 2010"
"milwaukeefrijan2914","Temperature","3","yahoo","fri jan 29 14:11:44 2010"
"detroitfrijan2914","Temperature","8","yahoo","fri jan 29 14:11:44 2010"
"philadelphiafrijan2914","Temperature","17","yahoo","fri jan 29 14:11:45 2010"
"sanjosefrijan2914","Temperature","45","yahoo","fri jan 29 14:56:04 2010"
"charlottefrijan2914","Temperature","38","yahoo","fri jan 29 14:56:05 2010"
"sandiegofrijan2914","Temperature","48","yahoo","fri jan 29 14:56:05 2010"
"denverfrijan2914","Temperature","23","yahoo","fri jan 29 14:56:06 2010"
"memphisfrijan2914","Temperature","32","yahoo","fri jan 29 14:56:07 2010"
"losangelesfrijan2914","Temperature","50","yahoo","fri jan 29 14:56:07 2010"
"elpasofrijan2914","Temperature","30","yahoo","fri jan 29 14:56:08 2010"
"newyorkfrijan2914","Temperature","16","yahoo","fri jan 29 14:56:09 2010"
"baltimorefrijan2914","Temperature","19","yahoo","fri jan 29 14:56:09 2010"
"washingtonfrijan2914","Temperature","20","yahoo","fri jan 29 14:56:10 2010"
"lasvegasfrijan2914","Temperature","42","yahoo","fri jan 29 14:56:10 2010"
"austinfrijan2914","Temperature","41","yahoo","fri jan 29 14:56:11 2010"
"oklahomacityfrijan2914","Temperature","25","yahoo","fri jan 29 14:56:12 2010"
"sanfranciscofrijan2914","Temperature","48","yahoo","fri jan 29 14:56:12 2010"
"nashvillefrijan2914","Temperature","28","yahoo","fri jan 29 14:56:13 2010"
"fortworthfrijan2914","Temperature","36","yahoo","fri jan 29 14:56:14 2010"
"phoenixfrijan2914","Temperature","51","yahoo","fri jan 29 14:56:14 2010"
"chicagofrijan2914","Temperature","5","yahoo","fri jan 29 14:56:15 2010"
"portlandfrijan2914","Temperature","47","yahoo","fri jan 29 14:56:15 2010"
"sanantoniofrijan2914","Temperature","46","yahoo","fri jan 29 14:56:16 2010"
"indianapolisfrijan2914","Temperature","13","yahoo","fri jan 29 14:56:17 2010"
"bostonfrijan2914","Temperature","13","yahoo","fri jan 29 14:56:18 2010"
"jacksonvillefrijan2914","Temperature","52","yahoo","fri jan 29 14:56:18 2010"
"columbusfrijan2914","Temperature","11","yahoo","fri jan 29 14:56:19 2010"
"dallasfrijan2914","Temperature","37","yahoo","fri jan 29 14:56:19 2010"
"houstonfrijan2914","Temperature","57","yahoo","fri jan 29 14:56:20 2010"
"milwaukeefrijan2914","Temperature","3","yahoo","fri jan 29 14:56:21 2010"
"seattlefrijan2914","Temperature","45","yahoo","fri jan 29 14:56:21 2010"
"detroitfrijan2914","Temperature","8","yahoo","fri jan 29 14:56:22 2010"
"philadelphiafrijan2914","Temperature","18","yahoo","fri jan 29 14:56:23 2010"
"sanjosefrijan2915","Temperature","44","yahoo","fri jan 29 15:42:07 2010"
"charlottefrijan2915","Temperature","39","yahoo","fri jan 29 15:42:08 2010"
"sandiegofrijan2915","Temperature","49","yahoo","fri jan 29 15:42:08 2010"
"memphisfrijan2915","Temperature","30","yahoo","fri jan 29 15:42:09 2010"
"denverfrijan2915","Temperature","25","yahoo","fri jan 29 15:42:09 2010"
"elpasofrijan2915","Temperature","30","yahoo","fri jan 29 15:42:10 2010"
"losangelesfrijan2915","Temperature","50","yahoo","fri jan 29 15:42:10 2010"
"newyorkfrijan2915","Temperature","16","yahoo","fri jan 29 15:42:11 2010"
"baltimorefrijan2915","Temperature","21","yahoo","fri jan 29 15:42:12 2010"
"lasvegasfrijan2915","Temperature","42","yahoo","fri jan 29 15:42:12 2010"
"washingtonfrijan2915","Temperature","21","yahoo","fri jan 29 15:42:13 2010"
"austinfrijan2915","Temperature","39","yahoo","fri jan 29 15:42:13 2010"
"sanfranciscofrijan2915","Temperature","48","yahoo","fri jan 29 15:42:13 2010"
"oklahomacityfrijan2915","Temperature","23","yahoo","fri jan 29 15:42:14 2010"
"nashvillefrijan2915","Temperature","28","yahoo","fri jan 29 15:42:14 2010"
"fortworthfrijan2915","Temperature","36","yahoo","fri jan 29 15:42:15 2010"
"phoenixfrijan2915","Temperature","51","yahoo","fri jan 29 15:42:15 2010"
"chicagofrijan2915","Temperature","6","yahoo","fri jan 29 15:42:16 2010"
"portlandfrijan2915","Temperature","47","yahoo","fri jan 29 15:42:16 2010"
"indianapolisfrijan2915","Temperature","13","yahoo","fri jan 29 15:42:17 2010"
"sanantoniofrijan2915","Temperature","44","yahoo","fri jan 29 15:42:17 2010"
"bostonfrijan2915","Temperature","14","yahoo","fri jan 29 15:42:18 2010"
"jacksonvillefrijan2915","Temperature","54","yahoo","fri jan 29 15:42:18 2010"
"columbusfrijan2915","Temperature","12","yahoo","fri jan 29 15:42:19 2010"
"dallasfrijan2915","Temperature","37","yahoo","fri jan 29 15:42:19 2010"
"seattlefrijan2915","Temperature","44","yahoo","fri jan 29 15:42:20 2010"
"houstonfrijan2915","Temperature","55","yahoo","fri jan 29 15:42:20 2010"
"milwaukeefrijan2915","Temperature","4","yahoo","fri jan 29 15:42:21 2010"
"detroitfrijan2915","Temperature","10","yahoo","fri jan 29 15:42:21 2010"
"philadelphiafrijan2915","Temperature","18","yahoo","fri jan 29 15:42:22 2010"
"sanjosefrijan2916","Temperature","46","yahoo","fri jan 29 16:29:10 2010"
"charlottefrijan2916","Temperature","40","yahoo","fri jan 29 16:29:11 2010"
"denverfrijan2916","Temperature","23","yahoo","fri jan 29 16:29:12 2010"
"sandiegofrijan2916","Temperature","47","yahoo","fri jan 29 16:29:12 2010"
"memphisfrijan2916","Temperature","30","yahoo","fri jan 29 16:29:13 2010"
"elpasofrijan2916","Temperature","31","yahoo","fri jan 29 16:29:14 2010"
"losangelesfrijan2916","Temperature","52","yahoo","fri jan 29 16:29:14 2010"
"newyorkfrijan2916","Temperature","18","yahoo","fri jan 29 16:29:15 2010"
"baltimorefrijan2916","Temperature","21","yahoo","fri jan 29 16:29:16 2010"
"washingtonfrijan2916","Temperature","22","yahoo","fri jan 29 16:29:17 2010"
"lasvegasfrijan2916","Temperature","40","yahoo","fri jan 29 16:29:17 2010"
"austinfrijan2916","Temperature","39","yahoo","fri jan 29 16:29:18 2010"
"sanfranciscofrijan2916","Temperature","48","yahoo","fri jan 29 16:29:19 2010"
"oklahomacityfrijan2916","Temperature","23","yahoo","fri jan 29 16:29:20 2010"
"nashvillefrijan2916","Temperature","26","yahoo","fri jan 29 16:29:20 2010"
"fortworthfrijan2916","Temperature","35","yahoo","fri jan 29 16:29:21 2010"
"portlandfrijan2916","Temperature","49","yahoo","fri jan 29 16:29:22 2010"
"phoenixfrijan2916","Temperature","51","yahoo","fri jan 29 16:29:22 2010"
"chicagofrijan2916","Temperature","9","yahoo","fri jan 29 16:29:23 2010"
"sanantoniofrijan2916","Temperature","44","yahoo","fri jan 29 16:29:24 2010"
"bostonfrijan2916","Temperature","15","yahoo","fri jan 29 16:29:25 2010"
"indianapolisfrijan2916","Temperature","14","yahoo","fri jan 29 16:29:25 2010"
"jacksonvillefrijan2916","Temperature","55","yahoo","fri jan 29 16:29:26 2010"
"columbusfrijan2916","Temperature","12","yahoo","fri jan 29 16:29:27 2010"
"dallasfrijan2916","Temperature","38","yahoo","fri jan 29 16:29:27 2010"
"houstonfrijan2916","Temperature","54","yahoo","fri jan 29 16:29:28 2010"
"milwaukeefrijan2916","Temperature","7","yahoo","fri jan 29 16:29:29 2010"
"seattlefrijan2916","Temperature","45","yahoo","fri jan 29 16:29:29 2010"
"detroitfrijan2916","Temperature","13","yahoo","fri jan 29 16:29:30 2010"
"philadelphiafrijan2916","Temperature","19","yahoo","fri jan 29 16:29:31 2010"
"sanjosefrijan2917","Temperature","46","yahoo","fri jan 29 17:13:50 2010"
"charlottefrijan2917","Temperature","41","yahoo","fri jan 29 17:13:51 2010"
"sandiegofrijan2917","Temperature","47","yahoo","fri jan 29 17:13:51 2010"
"memphisfrijan2917","Temperature","30","yahoo","fri jan 29 17:13:52 2010"
"denverfrijan2917","Temperature","23","yahoo","fri jan 29 17:13:52 2010"
"elpasofrijan2917","Temperature","32","yahoo","fri jan 29 17:13:53 2010"
"losangelesfrijan2917","Temperature","54","yahoo","fri jan 29 17:13:53 2010"
"newyorkfrijan2917","Temperature","19","yahoo","fri jan 29 17:13:54 2010"
"baltimorefrijan2917","Temperature","21","yahoo","fri jan 29 17:13:54 2010"
"lasvegasfrijan2917","Temperature","40","yahoo","fri jan 29 17:13:55 2010"
"washingtonfrijan2917","Temperature","21","yahoo","fri jan 29 17:13:56 2010"
"austinfrijan2917","Temperature","39","yahoo","fri jan 29 17:13:56 2010"
"oklahomacityfrijan2917","Temperature","23","yahoo","fri jan 29 17:13:57 2010"
"sanfranciscofrijan2917","Temperature","48","yahoo","fri jan 29 17:13:57 2010"
"nashvillefrijan2917","Temperature","25","yahoo","fri jan 29 17:13:58 2010"
"fortworthfrijan2917","Temperature","33","yahoo","fri jan 29 17:13:58 2010"
"portlandfrijan2917","Temperature","47","yahoo","fri jan 29 17:13:59 2010"
"phoenixfrijan2917","Temperature","54","yahoo","fri jan 29 17:13:59 2010"
"chicagofrijan2917","Temperature","11","yahoo","fri jan 29 17:14:00 2010"
"sanantoniofrijan2917","Temperature","45","yahoo","fri jan 29 17:14:00 2010"
"bostonfrijan2917","Temperature","17","yahoo","fri jan 29 17:14:01 2010"
"indianapolisfrijan2917","Temperature","14","yahoo","fri jan 29 17:14:01 2010"
"columbusfrijan2917","Temperature","13","yahoo","fri jan 29 17:14:02 2010"
"jacksonvillefrijan2917","Temperature","59","yahoo","fri jan 29 17:14:02 2010"
"dallasfrijan2917","Temperature","38","yahoo","fri jan 29 17:14:03 2010"
"houstonfrijan2917","Temperature","50","yahoo","fri jan 29 17:14:03 2010"
"seattlefrijan2917","Temperature","46","yahoo","fri jan 29 17:14:04 2010"
"milwaukeefrijan2917","Temperature","10","yahoo","fri jan 29 17:14:05 2010"
"detroitfrijan2917","Temperature","15","yahoo","fri jan 29 17:14:05 2010"
"philadelphiafrijan2917","Temperature","19","yahoo","fri jan 29 17:14:06 2010"
"charlottefrijan2918","Temperature","41","yahoo","fri jan 29 18:02:17 2010"
"sanjosefrijan2918","Temperature","46","yahoo","fri jan 29 18:02:17 2010"
"denverfrijan2918","Temperature","23","yahoo","fri jan 29 18:02:18 2010"
"sandiegofrijan2918","Temperature","49","yahoo","fri jan 29 18:02:18 2010"
"memphisfrijan2918","Temperature","30","yahoo","fri jan 29 18:02:19 2010"
"elpasofrijan2918","Temperature","32","yahoo","fri jan 29 18:02:20 2010"
"losangelesfrijan2918","Temperature","57","yahoo","fri jan 29 18:02:20 2010"
"newyorkfrijan2918","Temperature","19","yahoo","fri jan 29 18:02:21 2010"
"baltimorefrijan2918","Temperature","23","yahoo","fri jan 29 18:02:22 2010"
"lasvegasfrijan2918","Temperature","42","yahoo","fri jan 29 18:02:22 2010"
"washingtonfrijan2918","Temperature","23","yahoo","fri jan 29 18:02:23 2010"
"austinfrijan2918","Temperature","39","yahoo","fri jan 29 18:02:23 2010"
"sanfranciscofrijan2918","Temperature","50","yahoo","fri jan 29 18:02:24 2010"
"oklahomacityfrijan2918","Temperature","23","yahoo","fri jan 29 18:02:25 2010"
"nashvillefrijan2918","Temperature","25","yahoo","fri jan 29 18:02:25 2010"
"fortworthfrijan2918","Temperature","32","yahoo","fri jan 29 18:02:26 2010"
"portlandfrijan2918","Temperature","47","yahoo","fri jan 29 18:02:27 2010"
"phoenixfrijan2918","Temperature","56","yahoo","fri jan 29 18:02:27 2010"
"chicagofrijan2918","Temperature","11","yahoo","fri jan 29 18:02:28 2010"
"indianapolisfrijan2918","Temperature","17","yahoo","fri jan 29 18:02:29 2010"
"sanantoniofrijan2918","Temperature","45","yahoo","fri jan 29 18:02:29 2010"
"bostonfrijan2918","Temperature","19","yahoo","fri jan 29 18:02:30 2010"
"columbusfrijan2918","Temperature","14","yahoo","fri jan 29 18:02:31 2010"
"jacksonvillefrijan2918","Temperature","63","yahoo","fri jan 29 18:02:31 2010"
"dallasfrijan2918","Temperature","37","yahoo","fri jan 29 18:02:32 2010"
"houstonfrijan2918","Temperature","50","yahoo","fri jan 29 18:02:32 2010"
"seattlefrijan2918","Temperature","46","yahoo","fri jan 29 18:02:33 2010"
"milwaukeefrijan2918","Temperature","10","yahoo","fri jan 29 18:02:34 2010"
"detroitfrijan2918","Temperature","16","yahoo","fri jan 29 18:02:34 2010"
"philadelphiafrijan2918","Temperature","20","yahoo","fri jan 29 18:02:35 2010"
"charlottefrijan2918","Temperature","44","yahoo","fri jan 29 18:47:13 2010"
"sanjosefrijan2918","Temperature","48","yahoo","fri jan 29 18:47:13 2010"
"denverfrijan2918","Temperature","30","yahoo","fri jan 29 18:47:14 2010"
"sandiegofrijan2918","Temperature","55","yahoo","fri jan 29 18:47:14 2010"
"memphisfrijan2918","Temperature","30","yahoo","fri jan 29 18:47:15 2010"
"losangelesfrijan2918","Temperature","57","yahoo","fri jan 29 18:47:15 2010"
"newyorkfrijan2918","Temperature","20","yahoo","fri jan 29 18:47:16 2010"
"elpasofrijan2918","Temperature","35","yahoo","fri jan 29 18:47:16 2010"
"baltimorefrijan2918","Temperature","25","yahoo","fri jan 29 18:47:17 2010"
"lasvegasfrijan2918","Temperature","46","yahoo","fri jan 29 18:47:17 2010"
"washingtonfrijan2918","Temperature","23","yahoo","fri jan 29 18:47:18 2010"
