"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"phoenixwedfeb313","Temperature","55","aol","wed feb  3 13:29:44 2010"
"phoenixwedfeb313","RealFeel","55","aol","wed feb  3 13:29:44 2010"
"phoenixwedfeb313","Humidity","67","aol","wed feb  3 13:29:44 2010"
"phoenixwedfeb313","Pressure","29.62","aol","wed feb  3 13:29:44 2010"
"phoenixwedfeb313","Visibility","10.00","aol","wed feb  3 13:29:44 2010"
"phoenixwedfeb314","Temperature","55","aol","wed feb  3 14:15:52 2010"
"phoenixwedfeb314","RealFeel","55","aol","wed feb  3 14:15:52 2010"
"phoenixwedfeb314","Humidity","64","aol","wed feb  3 14:15:52 2010"
"phoenixwedfeb314","Pressure","29.62","aol","wed feb  3 14:15:52 2010"
"phoenixwedfeb314","Visibility","10.00","aol","wed feb  3 14:15:52 2010"
"phoenixwedfeb315","Temperature","55","aol","wed feb  3 15:01:52 2010"
"phoenixwedfeb315","RealFeel","55","aol","wed feb  3 15:01:52 2010"
"phoenixwedfeb315","Humidity","66","aol","wed feb  3 15:01:52 2010"
"phoenixwedfeb315","Pressure","29.62","aol","wed feb  3 15:01:52 2010"
"phoenixwedfeb315","Visibility","9.00","aol","wed feb  3 15:01:52 2010"
"phoenixwedfeb315","Temperature","55","aol","wed feb  3 15:46:40 2010"
"phoenixwedfeb315","RealFeel","55","aol","wed feb  3 15:46:40 2010"
"phoenixwedfeb315","Humidity","62","aol","wed feb  3 15:46:40 2010"
"phoenixwedfeb315","Pressure","29.62","aol","wed feb  3 15:46:40 2010"
"phoenixwedfeb315","Visibility","9.00","aol","wed feb  3 15:46:40 2010"
"phoenixwedfeb316","Temperature","54","aol","wed feb  3 16:32:33 2010"
"phoenixwedfeb316","RealFeel","54","aol","wed feb  3 16:32:33 2010"
"phoenixwedfeb316","Humidity","66","aol","wed feb  3 16:32:33 2010"
"phoenixwedfeb316","Pressure","29.62","aol","wed feb  3 16:32:33 2010"
"phoenixwedfeb316","Visibility","10.00","aol","wed feb  3 16:32:33 2010"
"phoenixwedfeb317","Temperature","57","aol","wed feb  3 17:19:43 2010"
"phoenixwedfeb317","RealFeel","57","aol","wed feb  3 17:19:43 2010"
"phoenixwedfeb317","Humidity","57","aol","wed feb  3 17:19:43 2010"
"phoenixwedfeb317","Pressure","29.64","aol","wed feb  3 17:19:43 2010"
"phoenixwedfeb317","Visibility","10.00","aol","wed feb  3 17:19:43 2010"
"phoenixwedfeb318","Temperature","60","aol","wed feb  3 18:08:01 2010"
"phoenixwedfeb318","RealFeel","60","aol","wed feb  3 18:08:01 2010"
"phoenixwedfeb318","Humidity","52","aol","wed feb  3 18:08:01 2010"
"phoenixwedfeb318","Pressure","29.64","aol","wed feb  3 18:08:01 2010"
"phoenixwedfeb318","Visibility","10.00","aol","wed feb  3 18:08:01 2010"
"phoenixwedfeb318","Temperature","62","aol","wed feb  3 18:51:09 2010"
"phoenixwedfeb318","RealFeel","62","aol","wed feb  3 18:51:09 2010"
"phoenixwedfeb318","Humidity","48","aol","wed feb  3 18:51:09 2010"
"phoenixwedfeb318","Pressure","29.65","aol","wed feb  3 18:51:09 2010"
"phoenixwedfeb318","Visibility","10.00","aol","wed feb  3 18:51:09 2010"
"phoenixwedfeb319","Temperature","63","aol","wed feb  3 19:35:25 2010"
"phoenixwedfeb319","RealFeel","63","aol","wed feb  3 19:35:25 2010"
"phoenixwedfeb319","Humidity","43","aol","wed feb  3 19:35:25 2010"
"phoenixwedfeb319","Pressure","29.65","aol","wed feb  3 19:35:25 2010"
"phoenixwedfeb319","Visibility","10.00","aol","wed feb  3 19:35:25 2010"
"phoenixwedfeb320","Temperature","67","aol","wed feb  3 20:19:29 2010"
"phoenixwedfeb320","RealFeel","67","aol","wed feb  3 20:19:29 2010"
"phoenixwedfeb320","Humidity","32","aol","wed feb  3 20:19:29 2010"
"phoenixwedfeb320","Pressure","29.63","aol","wed feb  3 20:19:29 2010"
"phoenixwedfeb320","Visibility","10.00","aol","wed feb  3 20:19:29 2010"
"phoenixwedfeb321","Temperature","69","aol","wed feb  3 21:03:48 2010"
"phoenixwedfeb321","RealFeel","69","aol","wed feb  3 21:03:48 2010"
"phoenixwedfeb321","Humidity","31","aol","wed feb  3 21:03:48 2010"
"phoenixwedfeb321","Pressure","29.63","aol","wed feb  3 21:03:48 2010"
"phoenixwedfeb321","Visibility","10.00","aol","wed feb  3 21:03:48 2010"
"phoenixwedfeb321","Temperature","69","aol","wed feb  3 21:51:53 2010"
"phoenixwedfeb321","RealFeel","69","aol","wed feb  3 21:51:53 2010"
"phoenixwedfeb321","Humidity","30","aol","wed feb  3 21:51:53 2010"
"phoenixwedfeb321","Pressure","29.62","aol","wed feb  3 21:51:53 2010"
"phoenixwedfeb321","Visibility","10.00","aol","wed feb  3 21:51:53 2010"
"phoenixwedfeb322","Temperature","70","aol","wed feb  3 22:37:25 2010"
"phoenixwedfeb322","RealFeel","70","aol","wed feb  3 22:37:25 2010"
"phoenixwedfeb322","Humidity","29","aol","wed feb  3 22:37:25 2010"
"phoenixwedfeb322","Pressure","29.60","aol","wed feb  3 22:37:25 2010"
"phoenixwedfeb322","Visibility","9.00","aol","wed feb  3 22:37:25 2010"
"phoenixwedfeb323","Temperature","70","aol","wed feb  3 23:28:21 2010"
"phoenixwedfeb323","RealFeel","70","aol","wed feb  3 23:28:21 2010"
"phoenixwedfeb323","Humidity","30","aol","wed feb  3 23:28:21 2010"
"phoenixwedfeb323","Pressure","29.60","aol","wed feb  3 23:28:21 2010"
"phoenixwedfeb323","Visibility","10.00","aol","wed feb  3 23:28:21 2010"
"phoenixthufeb400","Temperature","69","aol","thu feb  4 00:13:17 2010"
"phoenixthufeb400","RealFeel","69","aol","thu feb  4 00:13:17 2010"
"phoenixthufeb400","Humidity","33","aol","thu feb  4 00:13:17 2010"
"phoenixthufeb400","Pressure","29.61","aol","thu feb  4 00:13:17 2010"
"phoenixthufeb400","Visibility","10.00","aol","thu feb  4 00:13:17 2010"
"phoenixthufeb400","Temperature","68","aol","thu feb  4 00:57:19 2010"
"phoenixthufeb400","RealFeel","68","aol","thu feb  4 00:57:19 2010"
"phoenixthufeb400","Humidity","36","aol","thu feb  4 00:57:19 2010"
"phoenixthufeb400","Pressure","29.61","aol","thu feb  4 00:57:19 2010"
"phoenixthufeb400","Visibility","8.00","aol","thu feb  4 00:57:19 2010"
"phoenixthufeb401","Temperature","68","aol","thu feb  4 01:40:37 2010"
"phoenixthufeb401","RealFeel","68","aol","thu feb  4 01:40:37 2010"
"phoenixthufeb401","Humidity","36","aol","thu feb  4 01:40:37 2010"
"phoenixthufeb401","Pressure","29.62","aol","thu feb  4 01:40:37 2010"
"phoenixthufeb401","Visibility","8.00","aol","thu feb  4 01:40:37 2010"
"phoenixthufeb402","Temperature","68","aol","thu feb  4 02:28:21 2010"
"phoenixthufeb402","RealFeel","68","aol","thu feb  4 02:28:21 2010"
"phoenixthufeb402","Humidity","36","aol","thu feb  4 02:28:21 2010"
"phoenixthufeb402","Pressure","29.64","aol","thu feb  4 02:28:21 2010"
"phoenixthufeb402","Visibility","10.00","aol","thu feb  4 02:28:21 2010"
"phoenixthufeb403","Temperature","66","aol","thu feb  4 03:11:33 2010"
"phoenixthufeb403","RealFeel","66","aol","thu feb  4 03:11:33 2010"
"phoenixthufeb403","Humidity","40","aol","thu feb  4 03:11:33 2010"
"phoenixthufeb403","Pressure","29.64","aol","thu feb  4 03:11:33 2010"
"phoenixthufeb403","Visibility","8.00","aol","thu feb  4 03:11:33 2010"
"phoenixthufeb403","Temperature","66","aol","thu feb  4 03:56:00 2010"
"phoenixthufeb403","RealFeel","66","aol","thu feb  4 03:56:00 2010"
"phoenixthufeb403","Humidity","44","aol","thu feb  4 03:56:00 2010"
"phoenixthufeb403","Pressure","29.67","aol","thu feb  4 03:56:00 2010"
"phoenixthufeb403","Visibility","8.00","aol","thu feb  4 03:56:00 2010"
"phoenixthufeb404","Temperature","61","aol","thu feb  4 04:39:16 2010"
"phoenixthufeb404","RealFeel","61","aol","thu feb  4 04:39:16 2010"
"phoenixthufeb404","Humidity","66","aol","thu feb  4 04:39:16 2010"
"phoenixthufeb404","Pressure","29.67","aol","thu feb  4 04:39:16 2010"
"phoenixthufeb404","Visibility","9.00","aol","thu feb  4 04:39:16 2010"
"phoenixthufeb405","Temperature","61","aol","thu feb  4 05:22:38 2010"
"phoenixthufeb405","RealFeel","61","aol","thu feb  4 05:22:38 2010"
"phoenixthufeb405","Humidity","70","aol","thu feb  4 05:22:38 2010"
"phoenixthufeb405","Pressure","29.69","aol","thu feb  4 05:22:38 2010"
"phoenixthufeb405","Visibility","10.00","aol","thu feb  4 05:22:38 2010"
"phoenixthufeb415","Temperature","50","aol","thu feb  4 15:00:15 2010"
"phoenixthufeb415","RealFeel","48","aol","thu feb  4 15:00:15 2010"
"phoenixthufeb415","Humidity","84","aol","thu feb  4 15:00:15 2010"
"phoenixthufeb415","Pressure","29.84","aol","thu feb  4 15:00:15 2010"
"phoenixthufeb415","Visibility","9.00","aol","thu feb  4 15:00:15 2010"
"phoenixthujan2815","Temperature","52","aol","thu jan 28 15:39:53 2010"
"phoenixthujan2815","RealFeel","52","aol","thu jan 28 15:39:53 2010"
"phoenixthujan2815","Humidity","95","aol","thu jan 28 15:39:53 2010"
"phoenixthujan2815","Pressure","29.88","aol","thu jan 28 15:39:53 2010"
"phoenixthujan2815","Visibility","5.00","aol","thu jan 28 15:39:53 2010"
"phoenixthujan2816","Temperature","52","aol","thu jan 28 16:00:42 2010"
"phoenixthujan2816","RealFeel","52","aol","thu jan 28 16:00:42 2010"
"phoenixthujan2816","Humidity","95","aol","thu jan 28 16:00:42 2010"
"phoenixthujan2816","Pressure","29.88","aol","thu jan 28 16:00:42 2010"
"phoenixthujan2816","Visibility","5.00","aol","thu jan 28 16:00:42 2010"
"phoenixthujan2816","Temperature","52","aol","thu jan 28 16:50:00 2010"
"phoenixthujan2816","RealFeel","52","aol","thu jan 28 16:50:00 2010"
"phoenixthujan2816","Humidity","87","aol","thu jan 28 16:50:00 2010"
"phoenixthujan2816","Pressure","29.90","aol","thu jan 28 16:50:00 2010"
"phoenixthujan2816","Visibility","10.00","aol","thu jan 28 16:50:00 2010"
"phoenixthujan2817","Temperature","54","aol","thu jan 28 17:14:14 2010"
"phoenixthujan2817","RealFeel","54","aol","thu jan 28 17:14:14 2010"
"phoenixthujan2817","Humidity","86","aol","thu jan 28 17:14:14 2010"
"phoenixthujan2817","Pressure","29.92","aol","thu jan 28 17:14:14 2010"
"phoenixthujan2817","Visibility","10.00","aol","thu jan 28 17:14:14 2010"
"phoenixthujan2817","Temperature","54","aol","thu jan 28 17:30:15 2010"
"phoenixthujan2817","RealFeel","54","aol","thu jan 28 17:30:15 2010"
"phoenixthujan2817","Humidity","86","aol","thu jan 28 17:30:15 2010"
"phoenixthujan2817","Pressure","29.92","aol","thu jan 28 17:30:15 2010"
"phoenixthujan2817","Visibility","10.00","aol","thu jan 28 17:30:15 2010"
"phoenixfrijan2908","Temperature","54","aol","fri jan 29 08:42:27 2010"
"phoenixfrijan2908","RealFeel","54","aol","fri jan 29 08:42:27 2010"
"phoenixfrijan2908","Humidity","82","aol","fri jan 29 08:42:27 2010"
"phoenixfrijan2908","Pressure","30.03","aol","fri jan 29 08:42:27 2010"
"phoenixfrijan2908","Visibility","10.00","aol","fri jan 29 08:42:27 2010"
"phoenixfrijan2909","Temperature","53","aol","fri jan 29 09:26:22 2010"
"phoenixfrijan2909","RealFeel","53","aol","fri jan 29 09:26:22 2010"
"phoenixfrijan2909","Humidity","83","aol","fri jan 29 09:26:22 2010"
"phoenixfrijan2909","Pressure","30.03","aol","fri jan 29 09:26:22 2010"
"phoenixfrijan2909","Visibility","10.00","aol","fri jan 29 09:26:22 2010"
"phoenixfrijan2911","Temperature","52","aol","fri jan 29 11:58:25 2010"
"phoenixfrijan2911","RealFeel","52","aol","fri jan 29 11:58:25 2010"
"phoenixfrijan2911","Humidity","85","aol","fri jan 29 11:58:25 2010"
"phoenixfrijan2911","Pressure","30.04","aol","fri jan 29 11:58:25 2010"
"phoenixfrijan2911","Visibility","10.00","aol","fri jan 29 11:58:25 2010"
"phoenixfrijan2912","Temperature","53","aol","fri jan 29 12:43:07 2010"
"phoenixfrijan2912","RealFeel","53","aol","fri jan 29 12:43:07 2010"
"phoenixfrijan2912","Humidity","84","aol","fri jan 29 12:43:07 2010"
"phoenixfrijan2912","Pressure","30.03","aol","fri jan 29 12:43:07 2010"
"phoenixfrijan2912","Visibility","10.00","aol","fri jan 29 12:43:07 2010"
"phoenixfrijan2913","Temperature","53","aol","fri jan 29 13:30:50 2010"
"phoenixfrijan2913","RealFeel","53","aol","fri jan 29 13:30:50 2010"
"phoenixfrijan2913","Humidity","83","aol","fri jan 29 13:30:50 2010"
"phoenixfrijan2913","Pressure","30.02","aol","fri jan 29 13:30:50 2010"
"phoenixfrijan2913","Visibility","10.00","aol","fri jan 29 13:30:50 2010"
"phoenixfrijan2914","Temperature","51","aol","fri jan 29 14:18:40 2010"
"phoenixfrijan2914","RealFeel","51","aol","fri jan 29 14:18:40 2010"
"phoenixfrijan2914","Humidity","89","aol","fri jan 29 14:18:40 2010"
"phoenixfrijan2914","Pressure","30.03","aol","fri jan 29 14:18:40 2010"
"phoenixfrijan2914","Visibility","10.00","aol","fri jan 29 14:18:40 2010"
"phoenixfrijan2915","Temperature","51","aol","fri jan 29 15:03:28 2010"
"phoenixfrijan2915","RealFeel","51","aol","fri jan 29 15:03:28 2010"
"phoenixfrijan2915","Humidity","89","aol","fri jan 29 15:03:28 2010"
"phoenixfrijan2915","Pressure","30.03","aol","fri jan 29 15:03:28 2010"
"phoenixfrijan2915","Visibility","10.00","aol","fri jan 29 15:03:28 2010"
"phoenixfrijan2915","Temperature","51","aol","fri jan 29 15:49:00 2010"
"phoenixfrijan2915","RealFeel","51","aol","fri jan 29 15:49:00 2010"
"phoenixfrijan2915","Humidity","90","aol","fri jan 29 15:49:00 2010"
"phoenixfrijan2915","Pressure","30.03","aol","fri jan 29 15:49:00 2010"
"phoenixfrijan2915","Visibility","10.00","aol","fri jan 29 15:49:00 2010"
"phoenixfrijan2916","Temperature","51","aol","fri jan 29 16:36:49 2010"
"phoenixfrijan2916","RealFeel","51","aol","fri jan 29 16:36:49 2010"
"phoenixfrijan2916","Humidity","89","aol","fri jan 29 16:36:49 2010"
"phoenixfrijan2916","Pressure","30.05","aol","fri jan 29 16:36:49 2010"
"phoenixfrijan2916","Visibility","10.00","aol","fri jan 29 16:36:49 2010"
"phoenixfrijan2917","Temperature","54","aol","fri jan 29 17:21:14 2010"
"phoenixfrijan2917","RealFeel","54","aol","fri jan 29 17:21:14 2010"
"phoenixfrijan2917","Humidity","83","aol","fri jan 29 17:21:14 2010"
"phoenixfrijan2917","Pressure","30.07","aol","fri jan 29 17:21:14 2010"
"phoenixfrijan2917","Visibility","10.00","aol","fri jan 29 17:21:14 2010"
"phoenixfrijan2918","Temperature","57","aol","fri jan 29 18:09:42 2010"
"phoenixfrijan2918","RealFeel","57","aol","fri jan 29 18:09:42 2010"
"phoenixfrijan2918","Humidity","74","aol","fri jan 29 18:09:42 2010"
"phoenixfrijan2918","Pressure","30.07","aol","fri jan 29 18:09:42 2010"
"phoenixfrijan2918","Visibility","10.00","aol","fri jan 29 18:09:42 2010"
"phoenixfrijan2918","Temperature","58","aol","fri jan 29 18:54:41 2010"
"phoenixfrijan2918","RealFeel","58","aol","fri jan 29 18:54:41 2010"
"phoenixfrijan2918","Humidity","66","aol","fri jan 29 18:54:41 2010"
"phoenixfrijan2918","Pressure","30.09","aol","fri jan 29 18:54:41 2010"
"phoenixfrijan2918","Visibility","10.00","aol","fri jan 29 18:54:41 2010"
"phoenixfrijan2919","Temperature","60","aol","fri jan 29 19:46:40 2010"
"phoenixfrijan2919","RealFeel","60","aol","fri jan 29 19:46:40 2010"
"phoenixfrijan2919","Humidity","62","aol","fri jan 29 19:46:40 2010"
"phoenixfrijan2919","Pressure","30.09","aol","fri jan 29 19:46:40 2010"
"phoenixfrijan2919","Visibility","10.00","aol","fri jan 29 19:46:40 2010"
"phoenixfrijan2920","Temperature","60","aol","fri jan 29 20:44:29 2010"
"phoenixfrijan2920","RealFeel","60","aol","fri jan 29 20:44:29 2010"
"phoenixfrijan2920","Humidity","61","aol","fri jan 29 20:44:29 2010"
"phoenixfrijan2920","Pressure","30.07","aol","fri jan 29 20:44:29 2010"
"phoenixfrijan2920","Visibility","10.00","aol","fri jan 29 20:44:29 2010"
"phoenixfrijan2921","Temperature","62","aol","fri jan 29 21:29:06 2010"
"phoenixfrijan2921","RealFeel","62","aol","fri jan 29 21:29:06 2010"
"phoenixfrijan2921","Humidity","58","aol","fri jan 29 21:29:06 2010"
"phoenixfrijan2921","Pressure","30.04","aol","fri jan 29 21:29:06 2010"
"phoenixfrijan2921","Visibility","10.00","aol","fri jan 29 21:29:06 2010"
"phoenixfrijan2922","Temperature","64","aol","fri jan 29 22:15:43 2010"
"phoenixfrijan2922","RealFeel","64","aol","fri jan 29 22:15:43 2010"
"phoenixfrijan2922","Humidity","50","aol","fri jan 29 22:15:43 2010"
"phoenixfrijan2922","Pressure","30.01","aol","fri jan 29 22:15:43 2010"
"phoenixfrijan2922","Visibility","10.00","aol","fri jan 29 22:15:43 2010"
"phoenixfrijan2923","Temperature","64","aol","fri jan 29 23:00:38 2010"
"phoenixfrijan2923","RealFeel","64","aol","fri jan 29 23:00:38 2010"
"phoenixfrijan2923","Humidity","49","aol","fri jan 29 23:00:38 2010"
"phoenixfrijan2923","Pressure","30.01","aol","fri jan 29 23:00:38 2010"
"phoenixfrijan2923","Visibility","10.00","aol","fri jan 29 23:00:38 2010"
"phoenixfrijan2923","Temperature","64","aol","fri jan 29 23:44:53 2010"
"phoenixfrijan2923","RealFeel","64","aol","fri jan 29 23:44:53 2010"
"phoenixfrijan2923","Humidity","46","aol","fri jan 29 23:44:53 2010"
"phoenixfrijan2923","Pressure","30.00","aol","fri jan 29 23:44:53 2010"
"phoenixfrijan2923","Visibility","10.00","aol","fri jan 29 23:44:53 2010"
"phoenixsatjan3000","Temperature","66","aol","sat jan 30 00:28:59 2010"
"phoenixsatjan3000","RealFeel","66","aol","sat jan 30 00:28:59 2010"
"phoenixsatjan3000","Humidity","43","aol","sat jan 30 00:28:59 2010"
"phoenixsatjan3000","Pressure","29.99","aol","sat jan 30 00:28:59 2010"
"phoenixsatjan3000","Visibility","10.00","aol","sat jan 30 00:28:59 2010"
"phoenixsatjan3001","Temperature","64","aol","sat jan 30 01:13:08 2010"
"phoenixsatjan3001","RealFeel","64","aol","sat jan 30 01:13:08 2010"
"phoenixsatjan3001","Humidity","51","aol","sat jan 30 01:13:08 2010"
"phoenixsatjan3001","Pressure","29.99","aol","sat jan 30 01:13:08 2010"
"phoenixsatjan3001","Visibility","7.00","aol","sat jan 30 01:13:08 2010"
"phoenixsatjan3001","Temperature","61","aol","sat jan 30 01:57:05 2010"
"phoenixsatjan3001","RealFeel","61","aol","sat jan 30 01:57:05 2010"
"phoenixsatjan3001","Humidity","55","aol","sat jan 30 01:57:05 2010"
"phoenixsatjan3001","Pressure","29.99","aol","sat jan 30 01:57:05 2010"
"phoenixsatjan3001","Visibility","6.00","aol","sat jan 30 01:57:05 2010"
"phoenixsatjan3002","Temperature","61","aol","sat jan 30 02:41:23 2010"
"phoenixsatjan3002","RealFeel","61","aol","sat jan 30 02:41:23 2010"
"phoenixsatjan3002","Humidity","53","aol","sat jan 30 02:41:23 2010"
"phoenixsatjan3002","Pressure","29.99","aol","sat jan 30 02:41:23 2010"
"phoenixsatjan3002","Visibility","9.00","aol","sat jan 30 02:41:23 2010"
"phoenixsatjan3003","Temperature","61","aol","sat jan 30 03:24:54 2010"
"phoenixsatjan3003","RealFeel","61","aol","sat jan 30 03:24:54 2010"
"phoenixsatjan3003","Humidity","60","aol","sat jan 30 03:24:54 2010"
"phoenixsatjan3003","Pressure","30.00","aol","sat jan 30 03:24:54 2010"
"phoenixsatjan3003","Visibility","10.00","aol","sat jan 30 03:24:54 2010"
"phoenixsatjan3004","Temperature","60","aol","sat jan 30 04:08:50 2010"
"phoenixsatjan3004","RealFeel","60","aol","sat jan 30 04:08:50 2010"
"phoenixsatjan3004","Humidity","63","aol","sat jan 30 04:08:50 2010"
"phoenixsatjan3004","Pressure","30.00","aol","sat jan 30 04:08:50 2010"
"phoenixsatjan3004","Visibility","9.00","aol","sat jan 30 04:08:50 2010"
"phoenixsatjan3004","Temperature","59","aol","sat jan 30 04:52:35 2010"
"phoenixsatjan3004","RealFeel","59","aol","sat jan 30 04:52:35 2010"
"phoenixsatjan3004","Humidity","62","aol","sat jan 30 04:52:35 2010"
"phoenixsatjan3004","Pressure","30.00","aol","sat jan 30 04:52:35 2010"
"phoenixsatjan3004","Visibility","9.00","aol","sat jan 30 04:52:35 2010"
"phoenixsatjan3005","Temperature","58","aol","sat jan 30 05:36:21 2010"
"phoenixsatjan3005","RealFeel","58","aol","sat jan 30 05:36:21 2010"
"phoenixsatjan3005","Humidity","67","aol","sat jan 30 05:36:21 2010"
"phoenixsatjan3005","Pressure","30.00","aol","sat jan 30 05:36:21 2010"
"phoenixsatjan3005","Visibility","9.00","aol","sat jan 30 05:36:21 2010"
"phoenixsatjan3006","Temperature","58","aol","sat jan 30 06:20:26 2010"
"phoenixsatjan3006","RealFeel","58","aol","sat jan 30 06:20:26 2010"
"phoenixsatjan3006","Humidity","67","aol","sat jan 30 06:20:26 2010"
"phoenixsatjan3006","Pressure","30.00","aol","sat jan 30 06:20:26 2010"
"phoenixsatjan3006","Visibility","9.00","aol","sat jan 30 06:20:26 2010"
"phoenixsatjan3007","Temperature","56","aol","sat jan 30 07:06:25 2010"
"phoenixsatjan3007","RealFeel","56","aol","sat jan 30 07:06:25 2010"
"phoenixsatjan3007","Humidity","78","aol","sat jan 30 07:06:25 2010"
"phoenixsatjan3007","Pressure","30.01","aol","sat jan 30 07:06:25 2010"
"phoenixsatjan3007","Visibility","9.00","aol","sat jan 30 07:06:25 2010"
"phoenixsatjan3007","Temperature","55","aol","sat jan 30 07:49:06 2010"
"phoenixsatjan3007","RealFeel","55","aol","sat jan 30 07:49:06 2010"
"phoenixsatjan3007","Humidity","72","aol","sat jan 30 07:49:06 2010"
"phoenixsatjan3007","Pressure","30.01","aol","sat jan 30 07:49:06 2010"
"phoenixsatjan3007","Visibility","10.00","aol","sat jan 30 07:49:06 2010"
"phoenixsatjan3008","Temperature","53","aol","sat jan 30 08:32:20 2010"
"phoenixsatjan3008","RealFeel","53","aol","sat jan 30 08:32:20 2010"
"phoenixsatjan3008","Humidity","74","aol","sat jan 30 08:32:20 2010"
"phoenixsatjan3008","Pressure","30.00","aol","sat jan 30 08:32:20 2010"
"phoenixsatjan3008","Visibility","10.00","aol","sat jan 30 08:32:20 2010"
"phoenixsatjan3011","Temperature","52","aol","sat jan 30 11:14:06 2010"
"phoenixsatjan3011","RealFeel","52","aol","sat jan 30 11:14:06 2010"
"phoenixsatjan3011","Humidity","77","aol","sat jan 30 11:14:06 2010"
"phoenixsatjan3011","Pressure","30.00","aol","sat jan 30 11:14:06 2010"
"phoenixsatjan3011","Visibility","10.00","aol","sat jan 30 11:14:06 2010"
"phoenixsatjan3012","Temperature","52","aol","sat jan 30 12:01:56 2010"
"phoenixsatjan3012","RealFeel","52","aol","sat jan 30 12:01:56 2010"
"phoenixsatjan3012","Humidity","77","aol","sat jan 30 12:01:56 2010"
"phoenixsatjan3012","Pressure","30.00","aol","sat jan 30 12:01:56 2010"
"phoenixsatjan3012","Visibility","10.00","aol","sat jan 30 12:01:56 2010"
"phoenixsatjan3012","Temperature","52","aol","sat jan 30 12:45:33 2010"
"phoenixsatjan3012","RealFeel","52","aol","sat jan 30 12:45:33 2010"
"phoenixsatjan3012","Humidity","75","aol","sat jan 30 12:45:33 2010"
"phoenixsatjan3012","Pressure","29.99","aol","sat jan 30 12:45:33 2010"
"phoenixsatjan3012","Visibility","10.00","aol","sat jan 30 12:45:33 2010"
"phoenixsatjan3013","Temperature","52","aol","sat jan 30 13:28:46 2010"
"phoenixsatjan3013","RealFeel","52","aol","sat jan 30 13:28:46 2010"
"phoenixsatjan3013","Humidity","71","aol","sat jan 30 13:28:46 2010"
"phoenixsatjan3013","Pressure","29.97","aol","sat jan 30 13:28:46 2010"
"phoenixsatjan3013","Visibility","10.00","aol","sat jan 30 13:28:46 2010"
"phoenixsatjan3014","Temperature","51","aol","sat jan 30 14:12:58 2010"
"phoenixsatjan3014","RealFeel","51","aol","sat jan 30 14:12:58 2010"
"phoenixsatjan3014","Humidity","72","aol","sat jan 30 14:12:58 2010"
"phoenixsatjan3014","Pressure","29.97","aol","sat jan 30 14:12:58 2010"
"phoenixsatjan3014","Visibility","10.00","aol","sat jan 30 14:12:58 2010"
